letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
M,1235.0,3495.0,4943.0,4943.0,4943.0,2471.0,1747.0,3495.0,2471.0,2471.0,3495.0,4943.0,3495.0,2471.0,3495.0,4943.0,4943.0,6991.0,3495.0,3495.0,2471.0,1235.0,1747.0,2471.0,4943.0,1235.0,1747.0,4943.0,3495.0,6991.0,3495.0,2471.0,4943.0,3495.0,6991.0,4943.0,4943.0,2471.0,6991.0,4943.0,2471.0,2471.0,2471.0,2471.0,3495.0,2471.0,4943.0,3495.0,3495.0,2471.0,1235.0,6991.0,3623.0,3.3653,1528.5251,2336388.9371
C,1747.0,2471.0,2471.0,1747.0,1747.0,2471.0,3495.0,2471.0,3495.0,3495.0,1747.0,3495.0,2471.0,2471.0,2471.0,2471.0,1235.0,4943.0,1747.0,2471.0,1747.0,1747.0,4943.0,3495.0,3495.0,3495.0,6991.0,3495.0,4943.0,6991.0,6991.0,2471.0,4943.0,3495.0,2471.0,2471.0,4943.0,2471.0,3495.0,6991.0,1747.0,1747.0,1747.0,1747.0,2471.0,3495.0,4943.0,3495.0,6991.0,4943.0,1235.0,6991.0,3330.0,3.0932,1615.2196,2608934.5045
P,3495.0,2471.0,4943.0,3495.0,2471.0,1747.0,3495.0,6991.0,3495.0,4943.0,1747.0,1747.0,3495.0,3495.0,2471.0,4943.0,3495.0,1235.0,1747.0,1747.0,1747.0,1235.0,1235.0,4943.0,2471.0,1747.0,3495.0,3495.0,2471.0,2471.0,3495.0,3495.0,2471.0,2471.0,1747.0,4943.0,2471.0,2471.0,1747.0,4943.0,3495.0,1747.0,4943.0,3495.0,2471.0,1747.0,2471.0,3495.0,1747.0,2471.0,1235.0,6991.0,2946.0,2.7365,1257.3425,1580910.1649
V,1747.0,2471.0,2471.0,1747.0,3495.0,2471.0,4943.0,617.0,3495.0,3495.0,1235.0,2471.0,3495.0,2471.0,2471.0,1235.0,2471.0,3495.0,1235.0,1235.0,1235.0,2471.0,1235.0,1235.0,3495.0,1235.0,873.0,3495.0,1235.0,3495.0,1235.0,3495.0,1235.0,2471.0,2471.0,1235.0,617.0,1747.0,2471.0,1235.0,1747.0,873.0,1747.0,1747.0,873.0,1747.0,2471.0,2471.0,1235.0,1747.0,617.0,4943.0,2072.0,1.9246,987.0219,974212.2857
É,1235.0,1747.0,2471.0,1747.0,2471.0,1235.0,1235.0,1235.0,4943.0,3495.0,617.0,873.0,1235.0,1747.0,4943.0,6991.0,1747.0,2471.0,1235.0,1235.0,1747.0,1235.0,1747.0,2471.0,1235.0,1235.0,1747.0,1747.0,2471.0,2471.0,1235.0,1235.0,2471.0,1235.0,1747.0,1235.0,1235.0,2471.0,3495.0,2471.0,1235.0,2471.0,2471.0,1235.0,1747.0,1747.0,1235.0,1235.0,2471.0,1747.0,617.0,6991.0,1988.0,1.8466,1146.6776,1314869.4922
H,1235.0,1235.0,2471.0,873.0,1235.0,1235.0,1235.0,1235.0,1235.0,1747.0,2471.0,1747.0,1235.0,4943.0,1235.0,1747.0,1747.0,2471.0,873.0,1235.0,1235.0,1235.0,1235.0,1235.0,1747.0,2471.0,1235.0,1747.0,1235.0,1747.0,3495.0,4943.0,873.0,1235.0,873.0,1235.0,1235.0,873.0,1747.0,873.0,873.0,1747.0,1235.0,873.0,1747.0,1747.0,1747.0,1747.0,1747.0,1235.0,873.0,4943.0,1612.0,1.4973,860.6728,740757.6882
F,873.0,617.0,873.0,1747.0,1747.0,1747.0,873.0,873.0,873.0,1235.0,873.0,1747.0,4943.0,617.0,873.0,1235.0,1235.0,1747.0,1235.0,2471.0,1235.0,1235.0,1747.0,1235.0,873.0,1235.0,617.0,1235.0,617.0,1235.0,873.0,1235.0,873.0,873.0,617.0,873.0,873.0,1747.0,617.0,1235.0,1235.0,1747.0,873.0,1747.0,1235.0,1235.0,1235.0,873.0,617.0,617.0,617.0,4943.0,1218.0,1.1314,679.7928,462118.2514
G,1235.0,1747.0,1235.0,873.0,1235.0,1235.0,873.0,1235.0,873.0,873.0,1235.0,617.0,1235.0,1235.0,1747.0,873.0,873.0,1235.0,1235.0,873.0,1747.0,873.0,3495.0,1235.0,617.0,1235.0,1747.0,617.0,873.0,1235.0,1235.0,1235.0,617.0,436.0,2471.0,2471.0,873.0,617.0,1747.0,1235.0,1747.0,617.0,873.0,1235.0,617.0,873.0,1235.0,1235.0,436.0,1235.0,436.0,3495.0,1185.0,1.1007,555.8084,308923.022
B,2471.0,1747.0,1235.0,1235.0,1235.0,1747.0,1235.0,1235.0,1747.0,1235.0,617.0,617.0,873.0,873.0,1235.0,1235.0,1235.0,1235.0,873.0,617.0,1747.0,873.0,873.0,873.0,617.0,1235.0,873.0,873.0,1747.0,873.0,873.0,873.0,873.0,436.0,1747.0,617.0,1235.0,1235.0,1747.0,2471.0,1235.0,617.0,1747.0,873.0,2471.0,617.0,436.0,1235.0,873.0,1747.0,436.0,2471.0,1181.0,1.097,506.7715,256817.3567
Q,1235.0,1747.0,873.0,1235.0,1747.0,617.0,617.0,1235.0,436.0,873.0,436.0,1235.0,1235.0,873.0,873.0,1235.0,1235.0,873.0,1747.0,873.0,617.0,873.0,1235.0,2471.0,873.0,617.0,873.0,873.0,1235.0,1235.0,2471.0,617.0,873.0,1235.0,1747.0,436.0,1747.0,873.0,436.0,617.0,1235.0,873.0,436.0,873.0,1235.0,1235.0,1747.0,873.0,1235.0,1235.0,436.0,2471.0,1083.0,1.006,472.1986,222971.5629
