letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
G,1747.0,4943.0,2471.0,2471.0,2471.0,3495.0,4943.0,4943.0,1747.0,9887.0,3495.0,4943.0,1747.0,3495.0,2471.0,1235.0,6991.0,4943.0,2471.0,3495.0,4943.0,3495.0,1747.0,3495.0,6991.0,1235.0,2471.0,2471.0,4943.0,2471.0,3495.0,1747.0,3495.0,4943.0,3495.0,3495.0,3495.0,6991.0,2471.0,3495.0,1747.0,2471.0,3495.0,4943.0,4943.0,3495.0,2471.0,3495.0,1747.0,3495.0,1235.0,9887.0,3561.0,2.6039,1698.7733,2885830.6939
Y,2471.0,3495.0,2471.0,3495.0,6991.0,2471.0,2471.0,6991.0,1747.0,1747.0,2471.0,3495.0,3495.0,3495.0,3495.0,1747.0,2471.0,1747.0,1747.0,3495.0,3495.0,6991.0,1747.0,2471.0,2471.0,3495.0,3495.0,3495.0,1747.0,1747.0,3495.0,2471.0,1747.0,2471.0,3495.0,2471.0,3495.0,6991.0,4943.0,6991.0,3495.0,2471.0,3495.0,4943.0,3495.0,2471.0,3495.0,2471.0,3495.0,4943.0,1747.0,6991.0,3330.0,2.435,1486.1299,2208582.0669
W,2471.0,1235.0,3495.0,2471.0,1747.0,2471.0,2471.0,3495.0,2471.0,2471.0,2471.0,3495.0,2471.0,2471.0,3495.0,3495.0,4943.0,2471.0,3495.0,2471.0,4943.0,2471.0,4943.0,3495.0,2471.0,3495.0,1747.0,1747.0,3495.0,3495.0,2471.0,3495.0,3495.0,2471.0,3495.0,1747.0,1235.0,6991.0,2471.0,4943.0,2471.0,3495.0,2471.0,6991.0,1747.0,2471.0,1747.0,4943.0,2471.0,1235.0,1235.0,6991.0,3024.0,2.2113,1265.676,1601935.7322
F,1747.0,1747.0,1747.0,3495.0,4943.0,1747.0,3495.0,1747.0,4943.0,1747.0,1747.0,4943.0,3495.0,1235.0,2471.0,4943.0,2471.0,3495.0,1747.0,1747.0,4943.0,3495.0,2471.0,1747.0,3495.0,2471.0,3495.0,1747.0,1747.0,6991.0,1747.0,4943.0,4943.0,2471.0,4943.0,2471.0,2471.0,3495.0,1747.0,1747.0,2471.0,2471.0,4943.0,2471.0,2471.0,1747.0,2471.0,2471.0,2471.0,2471.0,1235.0,6991.0,2913.0,2.1301,1308.7382,1712795.5918
B,873.0,2471.0,3495.0,2471.0,2471.0,1747.0,2471.0,2471.0,3495.0,1747.0,1235.0,3495.0,1235.0,3495.0,4943.0,2471.0,1235.0,2471.0,3495.0,2471.0,2471.0,2471.0,2471.0,2471.0,873.0,4943.0,1747.0,2471.0,4943.0,3495.0,1747.0,873.0,3495.0,2471.0,2471.0,1747.0,1235.0,3495.0,1747.0,1235.0,2471.0,2471.0,1747.0,1747.0,2471.0,4943.0,4943.0,1235.0,2471.0,1747.0,873.0,4943.0,2507.0,1.8332,1110.4367,1233069.6833
P,873.0,1747.0,873.0,2471.0,2471.0,2471.0,1747.0,1235.0,1747.0,1235.0,1235.0,1747.0,2471.0,2471.0,1235.0,2471.0,1235.0,873.0,2471.0,1747.0,1235.0,3495.0,1235.0,873.0,2471.0,1235.0,2471.0,1235.0,2471.0,1235.0,1747.0,873.0,1747.0,2471.0,2471.0,1747.0,1235.0,873.0,1747.0,1235.0,2471.0,873.0,3495.0,2471.0,3495.0,1747.0,2471.0,1747.0,2471.0,1747.0,873.0,3495.0,1838.0,1.344,723.2187,523045.3241
K,1235.0,1235.0,1235.0,873.0,1235.0,873.0,1747.0,873.0,617.0,1235.0,1235.0,1235.0,2471.0,1747.0,1747.0,1235.0,1747.0,1235.0,1235.0,1747.0,1235.0,1235.0,1747.0,1747.0,873.0,1235.0,873.0,2471.0,617.0,1747.0,873.0,1747.0,1235.0,1235.0,3495.0,1235.0,1747.0,1235.0,1747.0,1235.0,1235.0,2471.0,1235.0,1235.0,308.0,1235.0,617.0,1235.0,1235.0,873.0,308.0,3495.0,1360.0,0.9945,547.8466,300135.8469
V,1747.0,873.0,873.0,1235.0,873.0,1747.0,2471.0,1235.0,1235.0,1747.0,1235.0,873.0,873.0,1747.0,873.0,1747.0,617.0,1235.0,1747.0,1235.0,617.0,1235.0,617.0,1235.0,873.0,1747.0,1235.0,873.0,1235.0,1747.0,873.0,1235.0,873.0,873.0,873.0,1235.0,1235.0,3495.0,1747.0,2471.0,1747.0,1747.0,873.0,1235.0,873.0,1235.0,873.0,436.0,1235.0,873.0,436.0,3495.0,1273.0,0.9309,550.5804,303138.8118
Q,308.0,217.0,308.0,308.0,308.0,153.0,308.0,108.0,108.0,217.0,308.0,217.0,217.0,217.0,217.0,108.0,217.0,873.0,308.0,308.0,217.0,217.0,308.0,153.0,153.0,308.0,308.0,217.0,153.0,308.0,217.0,308.0,308.0,436.0,153.0,217.0,153.0,217.0,308.0,153.0,153.0,153.0,308.0,153.0,153.0,308.0,308.0,217.0,217.0,217.0,108.0,873.0,246.0,0.1799,116.42,13553.6229
Z,108.0,108.0,108.0,217.0,108.0,217.0,153.0,308.0,76.0,217.0,108.0,217.0,153.0,217.0,217.0,108.0,108.0,217.0,108.0,153.0,108.0,108.0,308.0,217.0,153.0,108.0,108.0,153.0,436.0,217.0,76.0,108.0,153.0,153.0,153.0,108.0,53.0,108.0,108.0,108.0,217.0,153.0,108.0,108.0,108.0,108.0,108.0,217.0,76.0,217.0,53.0,436.0,153.0,0.1119,71.3708,5093.7959
J,153.0,76.0,76.0,153.0,76.0,76.0,108.0,108.0,108.0,308.0,217.0,153.0,53.0,108.0,308.0,76.0,108.0,76.0,217.0,76.0,108.0,76.0,76.0,217.0,153.0,108.0,308.0,308.0,108.0,217.0,217.0,108.0,217.0,153.0,153.0,108.0,153.0,108.0,53.0,108.0,108.0,617.0,76.0,308.0,217.0,76.0,153.0,153.0,108.0,108.0,53.0,617.0,152.0,0.1111,98.9395,9789.0306
X,153.0,153.0,153.0,108.0,76.0,153.0,108.0,108.0,153.0,76.0,217.0,108.0,108.0,108.0,108.0,108.0,76.0,53.0,153.0,37.0,108.0,217.0,108.0,153.0,108.0,153.0,76.0,153.0,153.0,153.0,108.0,108.0,217.0,153.0,153.0,153.0,217.0,108.0,153.0,153.0,108.0,108.0,76.0,108.0,217.0,153.0,108.0,217.0,76.0,76.0,37.0,217.0,129.0,0.0943,44.7418,2001.8322
