letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
U,6991.0,4943.0,4943.0,4943.0,4943.0,2471.0,6991.0,4943.0,6991.0,3495.0,9887.0,13983.0,3495.0,3495.0,6991.0,6991.0,4943.0,4943.0,6991.0,9887.0,6991.0,3495.0,4943.0,6991.0,13983.0,6991.0,3495.0,6991.0,4943.0,2471.0,13983.0,13983.0,2471.0,6991.0,9887.0,3495.0,4943.0,9887.0,4943.0,6991.0,3495.0,4943.0,4943.0,2471.0,4943.0,6991.0,6991.0,4943.0,4943.0,6991.0,2471.0,13983.0,6275.0,3.9173,2989.4273,8936675.5004
C,4943.0,4943.0,9887.0,3495.0,3495.0,4943.0,9887.0,4943.0,4943.0,6991.0,4943.0,6991.0,4943.0,4943.0,4943.0,4943.0,3495.0,6991.0,6991.0,6991.0,3495.0,4943.0,6991.0,4943.0,6991.0,6991.0,13983.0,4943.0,3495.0,6991.0,4943.0,6991.0,4943.0,6991.0,4943.0,4943.0,6991.0,6991.0,6991.0,9887.0,4943.0,6991.0,3495.0,4943.0,4943.0,4943.0,3495.0,3495.0,3495.0,9887.0,3495.0,13983.0,5873.0,3.6664,2109.3891,4449522.4424
M,6991.0,4943.0,3495.0,9887.0,6991.0,4943.0,4943.0,3495.0,4943.0,4943.0,2471.0,2471.0,4943.0,4943.0,4943.0,6991.0,3495.0,4943.0,4943.0,3495.0,3495.0,4943.0,3495.0,4943.0,4943.0,9887.0,6991.0,4943.0,6991.0,6991.0,3495.0,4943.0,2471.0,6991.0,6991.0,2471.0,3495.0,2471.0,6991.0,3495.0,4943.0,4943.0,4943.0,4943.0,6991.0,3495.0,4943.0,9887.0,3495.0,6991.0,2471.0,9887.0,5124.0,3.1988,1870.4926,3498742.7004
P,1747.0,3495.0,3495.0,2471.0,4943.0,1235.0,6991.0,3495.0,3495.0,3495.0,4943.0,3495.0,3495.0,3495.0,2471.0,4943.0,4943.0,4943.0,1747.0,6991.0,4943.0,3495.0,2471.0,2471.0,3495.0,3495.0,2471.0,2471.0,2471.0,4943.0,4943.0,4943.0,4943.0,4943.0,3495.0,1747.0,3495.0,4943.0,3495.0,3495.0,3495.0,2471.0,3495.0,1747.0,6991.0,2471.0,4943.0,3495.0,4943.0,2471.0,1235.0,6991.0,3720.0,2.3223,1364.9843,1863182.1127
H,873.0,3495.0,873.0,2471.0,1747.0,3495.0,1747.0,3495.0,1235.0,2471.0,3495.0,1747.0,3495.0,2471.0,1235.0,1235.0,2471.0,1747.0,2471.0,2471.0,1747.0,2471.0,3495.0,2471.0,1747.0,2471.0,2471.0,2471.0,2471.0,2471.0,1235.0,2471.0,1235.0,2471.0,3495.0,2471.0,1747.0,1747.0,3495.0,1235.0,2471.0,2471.0,1235.0,2471.0,2471.0,4943.0,2471.0,4943.0,1235.0,2471.0,873.0,4943.0,2356.0,1.4708,919.9979,846396.0816
V,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,4943.0,3495.0,1747.0,3495.0,1747.0,3495.0,2471.0,1235.0,1747.0,2471.0,1747.0,1235.0,1235.0,2471.0,3495.0,3495.0,1235.0,3495.0,1747.0,3495.0,1235.0,3495.0,1747.0,1747.0,1747.0,2471.0,1235.0,1747.0,3495.0,1235.0,1235.0,873.0,2471.0,3495.0,1747.0,2471.0,3495.0,873.0,2471.0,1235.0,2471.0,1747.0,1747.0,4943.0,873.0,4943.0,2248.0,1.4034,1005.7363,1011505.4955
B,1747.0,2471.0,3495.0,3495.0,2471.0,1747.0,1747.0,1235.0,1747.0,3495.0,2471.0,1235.0,1235.0,1235.0,1747.0,1235.0,2471.0,2471.0,3495.0,1235.0,2471.0,1747.0,2471.0,3495.0,2471.0,1235.0,3495.0,1747.0,1235.0,2471.0,6991.0,2471.0,1235.0,1747.0,1747.0,1235.0,1747.0,1747.0,3495.0,2471.0,2471.0,1747.0,1747.0,1747.0,1235.0,1235.0,3495.0,873.0,3495.0,1747.0,873.0,6991.0,2199.0,1.3728,1058.8978,1121264.5241
Q,1235.0,1235.0,1747.0,6991.0,1747.0,1747.0,1235.0,1235.0,873.0,3495.0,1747.0,1747.0,2471.0,3495.0,3495.0,1235.0,2471.0,1747.0,2471.0,1747.0,2471.0,1747.0,2471.0,1747.0,1747.0,1235.0,873.0,2471.0,2471.0,1747.0,1235.0,1747.0,873.0,1235.0,873.0,4943.0,1747.0,2471.0,1235.0,2471.0,1747.0,873.0,2471.0,1747.0,1747.0,1747.0,1235.0,1235.0,2471.0,2471.0,873.0,6991.0,1994.0,1.2448,1076.779,1159453.102
Y,1747.0,873.0,1235.0,1747.0,1747.0,873.0,2471.0,2471.0,1747.0,1235.0,2471.0,1747.0,3495.0,1747.0,2471.0,1747.0,2471.0,1235.0,1747.0,1747.0,1747.0,1747.0,2471.0,1747.0,2471.0,1747.0,873.0,4943.0,2471.0,1235.0,1235.0,1747.0,1747.0,3495.0,1747.0,1747.0,3495.0,873.0,873.0,873.0,1747.0,1747.0,2471.0,1747.0,1747.0,1747.0,1235.0,1747.0,2471.0,1747.0,873.0,4943.0,1894.0,1.1824,778.4631,606004.8588
G,1747.0,1747.0,1747.0,3495.0,3495.0,1747.0,1747.0,1747.0,3495.0,873.0,873.0,1235.0,1235.0,1747.0,3495.0,3495.0,1747.0,1747.0,1747.0,3495.0,1747.0,1235.0,3495.0,1235.0,1235.0,873.0,2471.0,1235.0,1747.0,1235.0,1235.0,1747.0,2471.0,1747.0,2471.0,1235.0,1235.0,873.0,2471.0,1747.0,2471.0,1747.0,1235.0,1747.0,1747.0,1235.0,1747.0,1235.0,2471.0,2471.0,873.0,3495.0,1890.0,1.1799,788.93,622410.4882
Á,873.0,1747.0,1235.0,2471.0,2471.0,1747.0,1747.0,617.0,1235.0,1747.0,873.0,1235.0,1235.0,617.0,1235.0,2471.0,3495.0,873.0,1747.0,2471.0,1235.0,1747.0,1235.0,3495.0,2471.0,1235.0,1235.0,1747.0,617.0,617.0,1235.0,1747.0,873.0,873.0,3495.0,1747.0,1235.0,2471.0,1235.0,1235.0,1747.0,2471.0,1747.0,2471.0,873.0,1235.0,873.0,1747.0,1747.0,873.0,617.0,3495.0,1594.0,0.9951,743.4054,552651.618
F,617.0,1235.0,873.0,2471.0,873.0,617.0,1235.0,873.0,1235.0,873.0,617.0,436.0,1747.0,873.0,617.0,873.0,873.0,1235.0,873.0,1235.0,1747.0,1235.0,873.0,873.0,1235.0,617.0,1747.0,873.0,1235.0,1235.0,1235.0,1235.0,873.0,873.0,2471.0,1235.0,873.0,1235.0,617.0,1747.0,873.0,1235.0,1747.0,873.0,873.0,1235.0,617.0,873.0,873.0,873.0,436.0,2471.0,1088.0,0.6792,433.8579,188232.7188
É,873.0,1235.0,436.0,617.0,1235.0,617.0,873.0,1235.0,617.0,873.0,436.0,1235.0,1235.0,617.0,873.0,617.0,1747.0,1235.0,1235.0,873.0,1747.0,1235.0,617.0,873.0,1235.0,617.0,2471.0,1235.0,873.0,873.0,1235.0,1235.0,1235.0,617.0,617.0,873.0,873.0,1235.0,1235.0,2471.0,873.0,873.0,617.0,873.0,1235.0,617.0,873.0,617.0,873.0,2471.0,436.0,2471.0,1040.0,0.6492,474.8032,225438.1045
Í,1747.0,1235.0,617.0,436.0,617.0,1747.0,1747.0,617.0,873.0,873.0,1747.0,1235.0,617.0,873.0,873.0,873.0,617.0,873.0,1235.0,873.0,617.0,436.0,1747.0,873.0,617.0,873.0,617.0,617.0,873.0,1747.0,873.0,873.0,873.0,873.0,1235.0,1235.0,436.0,1235.0,617.0,873.0,436.0,1235.0,873.0,1747.0,1235.0,617.0,2471.0,873.0,873.0,436.0,436.0,2471.0,985.0,0.6149,451.6447,203982.9098
Ó,873.0,873.0,1747.0,1235.0,1235.0,1747.0,873.0,873.0,436.0,617.0,617.0,617.0,1235.0,873.0,436.0,436.0,1747.0,873.0,617.0,1235.0,617.0,1747.0,617.0,873.0,873.0,1747.0,1235.0,1235.0,617.0,1235.0,873.0,1235.0,617.0,617.0,873.0,873.0,1235.0,617.0,873.0,873.0,1235.0,617.0,873.0,617.0,873.0,873.0,873.0,617.0,873.0,617.0,436.0,1747.0,934.0,0.5831,362.2112,131196.949
