letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
O,617.0,3495.0,3495.0,873.0,1747.0,1235.0,2471.0,1235.0,1747.0,1747.0,617.0,2471.0,1747.0,2471.0,3495.0,1747.0,1747.0,2471.0,1747.0,1235.0,1235.0,3495.0,1747.0,1747.0,1747.0,2471.0,1235.0,873.0,1235.0,3495.0,3495.0,3495.0,2471.0,1747.0,1235.0,2471.0,1235.0,2471.0,1747.0,1235.0,1747.0,2471.0,2471.0,1747.0,2471.0,1235.0,1747.0,1747.0,1747.0,2471.0,617.0,3495.0,1982.0,2.5573,803.0391,644871.8302
G,1235.0,6991.0,1235.0,1747.0,4943.0,1235.0,1747.0,1235.0,1235.0,2471.0,873.0,4943.0,1235.0,1235.0,1747.0,1747.0,2471.0,1747.0,2471.0,2471.0,2471.0,1235.0,1747.0,2471.0,2471.0,1235.0,1747.0,1747.0,2471.0,873.0,1747.0,1747.0,1235.0,1747.0,4943.0,1747.0,1235.0,1235.0,2471.0,2471.0,2471.0,1235.0,1235.0,873.0,617.0,1747.0,1747.0,1747.0,1235.0,873.0,617.0,6991.0,1956.0,2.5237,1194.9937,1428009.8367
B,873.0,2471.0,1235.0,1747.0,1235.0,1235.0,2471.0,2471.0,873.0,873.0,1747.0,1235.0,1747.0,873.0,2471.0,1747.0,873.0,1747.0,1235.0,2471.0,1747.0,2471.0,617.0,1235.0,2471.0,2471.0,1747.0,1747.0,1747.0,1235.0,2471.0,1235.0,1747.0,1747.0,3495.0,1747.0,1747.0,1747.0,1235.0,1747.0,436.0,1747.0,1235.0,873.0,873.0,2471.0,2471.0,873.0,873.0,873.0,436.0,3495.0,1615.0,2.0837,657.9027,432835.971
W,1747.0,1747.0,1747.0,873.0,873.0,1747.0,2471.0,1747.0,1235.0,2471.0,617.0,1747.0,1235.0,1747.0,1747.0,1747.0,2471.0,873.0,1235.0,1235.0,2471.0,1235.0,873.0,1747.0,1747.0,1235.0,1747.0,2471.0,873.0,1747.0,1235.0,1747.0,1235.0,1235.0,873.0,1235.0,873.0,1747.0,1235.0,2471.0,2471.0,1747.0,1747.0,1747.0,1235.0,2471.0,1747.0,873.0,1235.0,1235.0,617.0,2471.0,1557.0,2.0089,523.8611,274430.4473
F,873.0,873.0,873.0,1235.0,873.0,1747.0,1747.0,873.0,1747.0,873.0,436.0,1235.0,1747.0,617.0,617.0,873.0,617.0,1747.0,2471.0,873.0,3495.0,873.0,436.0,873.0,873.0,1235.0,873.0,873.0,617.0,617.0,1235.0,1747.0,873.0,873.0,873.0,436.0,617.0,617.0,873.0,617.0,1747.0,1747.0,2471.0,1235.0,1747.0,1235.0,1235.0,1235.0,1747.0,1747.0,436.0,3495.0,1172.0,1.5122,606.9135,368343.9955
Z,1747.0,1747.0,1235.0,617.0,617.0,436.0,617.0,436.0,1747.0,873.0,873.0,873.0,873.0,617.0,1235.0,873.0,873.0,1235.0,1235.0,2471.0,2471.0,1235.0,873.0,617.0,873.0,1235.0,873.0,617.0,873.0,1235.0,873.0,1747.0,873.0,436.0,873.0,873.0,617.0,617.0,873.0,1235.0,617.0,873.0,617.0,873.0,1235.0,308.0,1235.0,617.0,873.0,436.0,308.0,2471.0,976.0,1.2593,468.1679,219181.2086
K,873.0,1747.0,873.0,1235.0,436.0,1235.0,2471.0,436.0,1235.0,873.0,617.0,873.0,1235.0,617.0,873.0,1235.0,617.0,1747.0,1235.0,617.0,617.0,873.0,873.0,617.0,873.0,617.0,873.0,617.0,1747.0,873.0,617.0,617.0,617.0,436.0,873.0,436.0,617.0,436.0,873.0,617.0,436.0,617.0,1235.0,1235.0,2471.0,873.0,617.0,1235.0,436.0,436.0,436.0,2471.0,907.0,1.1702,474.4163,225070.8571
P,308.0,617.0,617.0,617.0,308.0,153.0,873.0,873.0,617.0,873.0,308.0,436.0,873.0,1235.0,436.0,436.0,308.0,436.0,308.0,436.0,436.0,436.0,217.0,617.0,873.0,617.0,873.0,617.0,617.0,873.0,436.0,308.0,873.0,1235.0,308.0,617.0,617.0,873.0,308.0,436.0,217.0,308.0,308.0,617.0,1235.0,617.0,436.0,436.0,617.0,436.0,153.0,1235.0,569.0,0.7341,267.5164,71565.0106
V,873.0,436.0,436.0,308.0,617.0,1235.0,436.0,873.0,308.0,436.0,617.0,436.0,436.0,436.0,617.0,308.0,436.0,217.0,873.0,308.0,617.0,308.0,217.0,436.0,308.0,617.0,436.0,1235.0,308.0,217.0,217.0,436.0,873.0,617.0,436.0,308.0,436.0,617.0,617.0,873.0,308.0,436.0,436.0,217.0,308.0,308.0,217.0,436.0,617.0,308.0,217.0,1235.0,487.0,0.6283,242.4195,58767.2065
Ü,153.0,436.0,436.0,617.0,1235.0,873.0,308.0,436.0,308.0,308.0,436.0,308.0,617.0,217.0,617.0,436.0,436.0,308.0,617.0,436.0,436.0,436.0,308.0,436.0,436.0,308.0,436.0,436.0,308.0,617.0,436.0,617.0,436.0,617.0,153.0,436.0,308.0,436.0,308.0,308.0,873.0,436.0,436.0,308.0,617.0,308.0,217.0,436.0,217.0,308.0,153.0,1235.0,438.0,0.5651,192.4938,37053.8629
Ä,308.0,436.0,436.0,617.0,436.0,217.0,217.0,217.0,436.0,308.0,217.0,308.0,308.0,308.0,217.0,436.0,308.0,436.0,217.0,617.0,873.0,217.0,436.0,308.0,217.0,436.0,436.0,617.0,308.0,217.0,308.0,308.0,308.0,436.0,436.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,617.0,217.0,217.0,436.0,308.0,308.0,436.0,617.0,217.0,873.0,363.0,0.4684,139.0142,19324.9473
Ö,153.0,308.0,308.0,217.0,217.0,308.0,436.0,217.0,308.0,436.0,217.0,617.0,436.0,308.0,217.0,436.0,217.0,308.0,153.0,153.0,217.0,217.0,873.0,308.0,217.0,217.0,308.0,308.0,153.0,617.0,108.0,308.0,217.0,436.0,308.0,308.0,308.0,308.0,217.0,308.0,153.0,436.0,217.0,217.0,308.0,153.0,308.0,217.0,617.0,308.0,108.0,873.0,303.0,0.3909,143.6572,20637.398
Y,217.0,217.0,153.0,76.0,617.0,108.0,153.0,436.0,308.0,217.0,108.0,217.0,153.0,217.0,217.0,76.0,108.0,108.0,153.0,217.0,76.0,217.0,153.0,153.0,153.0,308.0,217.0,217.0,217.0,436.0,308.0,153.0,217.0,108.0,153.0,436.0,217.0,217.0,436.0,308.0,153.0,308.0,308.0,153.0,153.0,108.0,153.0,436.0,153.0,217.0,76.0,617.0,218.0,0.2813,114.0776,13013.7045
J,108.0,153.0,217.0,217.0,153.0,153.0,76.0,153.0,76.0,153.0,108.0,153.0,108.0,217.0,308.0,153.0,153.0,308.0,153.0,108.0,108.0,53.0,153.0,108.0,217.0,217.0,308.0,308.0,153.0,308.0,108.0,153.0,108.0,76.0,308.0,153.0,153.0,153.0,108.0,108.0,76.0,153.0,217.0,217.0,108.0,76.0,76.0,308.0,153.0,308.0,53.0,308.0,165.0,0.2129,75.6951,5729.7506
Q,76.0,53.0,53.0,76.0,53.0,76.0,37.0,53.0,108.0,53.0,53.0,53.0,76.0,53.0,76.0,76.0,53.0,53.0,26.0,26.0,53.0,108.0,76.0,18.0,53.0,37.0,37.0,217.0,53.0,37.0,26.0,53.0,53.0,53.0,76.0,53.0,37.0,108.0,76.0,153.0,53.0,53.0,76.0,53.0,76.0,53.0,53.0,76.0,37.0,76.0,18.0,217.0,63.0,0.0813,32.7236,1070.8343
X,3.0,3.0,8.0,5.0,3.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,8.0,3.0,3.0,5.0,3.0,3.0,5.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,2.0,8.0,4.0,0.0052,1.4115,1.9922
