letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
D,3495.0,3495.0,4943.0,3495.0,4943.0,3495.0,4943.0,3495.0,2471.0,3495.0,1235.0,1747.0,9887.0,4943.0,2471.0,6991.0,3495.0,3495.0,2471.0,6991.0,6991.0,2471.0,3495.0,6991.0,4943.0,6991.0,4943.0,4943.0,4943.0,2471.0,2471.0,4943.0,4943.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,4943.0,2471.0,1747.0,1747.0,3495.0,3495.0,4943.0,2471.0,4943.0,3495.0,2471.0,1235.0,9887.0,4014.0,4.2461,1686.9314,2845737.5608
L,3495.0,2471.0,3495.0,6991.0,6991.0,2471.0,3495.0,3495.0,3495.0,3495.0,2471.0,4943.0,2471.0,6991.0,1747.0,3495.0,1747.0,2471.0,4943.0,2471.0,6991.0,3495.0,3495.0,3495.0,2471.0,6991.0,2471.0,2471.0,4943.0,4943.0,2471.0,3495.0,1747.0,873.0,3495.0,2471.0,4943.0,3495.0,3495.0,2471.0,1747.0,3495.0,3495.0,3495.0,3495.0,3495.0,1747.0,2471.0,1747.0,1747.0,873.0,6991.0,3426.0,3.6241,1520.2742,2311233.6735
M,13983.0,1747.0,1235.0,3495.0,1747.0,1747.0,3495.0,2471.0,1747.0,1747.0,2471.0,2471.0,2471.0,2471.0,1235.0,2471.0,2471.0,3495.0,3495.0,3495.0,1747.0,1747.0,1747.0,1235.0,1747.0,2471.0,3495.0,1747.0,2471.0,3495.0,6991.0,3495.0,1747.0,2471.0,3495.0,1747.0,2471.0,1235.0,9887.0,1747.0,2471.0,2471.0,1747.0,2471.0,873.0,2471.0,4943.0,1747.0,1747.0,3495.0,873.0,13983.0,2831.0,2.9947,2190.4097,4797894.7935
O,2471.0,3495.0,1235.0,3495.0,2471.0,2471.0,873.0,3495.0,1747.0,2471.0,1235.0,2471.0,1235.0,873.0,2471.0,1747.0,1747.0,3495.0,3495.0,3495.0,2471.0,2471.0,1235.0,1747.0,2471.0,1235.0,1747.0,2471.0,2471.0,2471.0,1747.0,1747.0,3495.0,1747.0,1235.0,2471.0,1747.0,1747.0,1747.0,1747.0,2471.0,1747.0,1747.0,2471.0,1235.0,3495.0,4943.0,2471.0,3495.0,2471.0,873.0,4943.0,2265.0,2.396,863.8707,746272.6465
G,2471.0,2471.0,2471.0,2471.0,4943.0,4943.0,1747.0,1235.0,1747.0,1747.0,2471.0,1747.0,1235.0,1747.0,1747.0,3495.0,1747.0,2471.0,1747.0,3495.0,1235.0,1747.0,1747.0,1747.0,1235.0,1747.0,2471.0,3495.0,1235.0,1747.0,1747.0,1235.0,2471.0,1747.0,2471.0,1747.0,2471.0,2471.0,1747.0,1235.0,1235.0,1235.0,4943.0,1747.0,4943.0,1747.0,1747.0,1747.0,1235.0,1747.0,1235.0,4943.0,2164.0,2.2891,1007.1048,1014260.0882
B,1235.0,1235.0,1747.0,1747.0,2471.0,1747.0,3495.0,1235.0,1235.0,2471.0,1747.0,1747.0,3495.0,1747.0,1747.0,1235.0,873.0,1747.0,2471.0,1235.0,4943.0,4943.0,1747.0,873.0,2471.0,1235.0,2471.0,2471.0,2471.0,4943.0,2471.0,1747.0,1235.0,1235.0,1747.0,1747.0,1235.0,1747.0,1747.0,2471.0,1747.0,873.0,1235.0,1235.0,1747.0,1235.0,2471.0,3495.0,1747.0,1235.0,873.0,4943.0,1992.0,2.1072,989.7043,979514.5616
W,1747.0,1747.0,873.0,1747.0,1235.0,2471.0,873.0,2471.0,1235.0,873.0,3495.0,1235.0,1235.0,617.0,1235.0,1747.0,2471.0,873.0,1235.0,2471.0,1235.0,1235.0,873.0,1747.0,1235.0,873.0,1747.0,1235.0,2471.0,1747.0,1747.0,2471.0,2471.0,3495.0,1235.0,1747.0,1235.0,1747.0,1235.0,2471.0,2471.0,1747.0,873.0,873.0,3495.0,1747.0,1235.0,2471.0,1235.0,1747.0,617.0,3495.0,1680.0,1.7772,721.5086,520574.6433
F,873.0,873.0,1235.0,873.0,873.0,1747.0,1235.0,1747.0,1235.0,873.0,873.0,1235.0,1747.0,617.0,1235.0,873.0,617.0,873.0,1235.0,873.0,873.0,1747.0,873.0,1235.0,1747.0,1747.0,617.0,1747.0,1747.0,1747.0,1235.0,617.0,873.0,617.0,1747.0,1235.0,1235.0,617.0,1235.0,873.0,1235.0,873.0,617.0,1747.0,873.0,1235.0,873.0,1747.0,617.0,1235.0,617.0,1747.0,1143.0,1.2091,400.9197,160736.6269
Z,436.0,1235.0,436.0,436.0,1235.0,873.0,873.0,873.0,873.0,873.0,1235.0,1235.0,308.0,1235.0,436.0,436.0,1235.0,873.0,308.0,617.0,1235.0,617.0,1235.0,873.0,617.0,617.0,1235.0,617.0,873.0,1747.0,436.0,1747.0,1235.0,873.0,436.0,873.0,617.0,873.0,308.0,1235.0,1235.0,1235.0,1235.0,873.0,1235.0,873.0,1235.0,1235.0,1235.0,873.0,308.0,1747.0,912.0,0.9647,364.1116,132577.2343
K,617.0,308.0,617.0,873.0,873.0,617.0,1235.0,1747.0,436.0,617.0,873.0,1235.0,617.0,617.0,873.0,617.0,436.0,873.0,617.0,873.0,873.0,617.0,873.0,308.0,873.0,2471.0,436.0,436.0,1235.0,617.0,436.0,617.0,436.0,308.0,617.0,617.0,617.0,873.0,873.0,873.0,617.0,1235.0,873.0,617.0,617.0,617.0,873.0,1235.0,617.0,617.0,308.0,2471.0,769.0,0.8135,374.041,139906.7041
Ü,617.0,873.0,436.0,873.0,436.0,436.0,436.0,873.0,436.0,1747.0,436.0,617.0,1235.0,617.0,436.0,873.0,436.0,617.0,436.0,308.0,617.0,436.0,436.0,873.0,873.0,617.0,873.0,308.0,308.0,873.0,617.0,873.0,308.0,436.0,436.0,436.0,617.0,1235.0,308.0,617.0,873.0,1235.0,436.0,436.0,617.0,308.0,617.0,1235.0,2471.0,617.0,308.0,2471.0,682.0,0.7214,398.492,158795.8955
V,617.0,873.0,308.0,617.0,308.0,308.0,617.0,308.0,617.0,308.0,436.0,308.0,617.0,617.0,436.0,436.0,1235.0,617.0,1235.0,617.0,436.0,1235.0,617.0,308.0,873.0,1747.0,308.0,436.0,1747.0,617.0,436.0,436.0,1235.0,617.0,436.0,617.0,873.0,873.0,873.0,436.0,436.0,436.0,617.0,436.0,873.0,617.0,436.0,873.0,617.0,436.0,308.0,1747.0,647.0,0.6844,341.5649,116666.6024
Ä,436.0,1235.0,873.0,617.0,617.0,617.0,873.0,873.0,436.0,873.0,436.0,617.0,308.0,436.0,617.0,436.0,308.0,873.0,617.0,1235.0,436.0,617.0,308.0,436.0,308.0,873.0,873.0,436.0,873.0,873.0,436.0,436.0,436.0,617.0,436.0,873.0,617.0,873.0,617.0,617.0,436.0,436.0,617.0,873.0,1235.0,308.0,436.0,436.0,436.0,436.0,308.0,1235.0,619.0,0.6548,247.3948,61204.1718
P,308.0,308.0,308.0,436.0,436.0,617.0,308.0,436.0,308.0,617.0,308.0,436.0,436.0,436.0,617.0,617.0,436.0,873.0,308.0,436.0,217.0,617.0,436.0,1235.0,617.0,436.0,436.0,436.0,617.0,436.0,617.0,308.0,436.0,153.0,436.0,217.0,436.0,308.0,308.0,436.0,873.0,308.0,217.0,873.0,436.0,873.0,617.0,308.0,436.0,217.0,153.0,1235.0,465.0,0.4919,208.0914,43302.0363
Ö,217.0,217.0,436.0,436.0,436.0,436.0,308.0,217.0,308.0,308.0,436.0,308.0,153.0,217.0,217.0,108.0,308.0,436.0,436.0,217.0,153.0,217.0,153.0,308.0,308.0,308.0,153.0,308.0,436.0,153.0,436.0,308.0,308.0,308.0,308.0,217.0,108.0,308.0,308.0,217.0,308.0,308.0,153.0,153.0,217.0,217.0,308.0,617.0,436.0,308.0,108.0,617.0,290.0,0.3068,109.0305,11887.6494
J,217.0,108.0,617.0,153.0,217.0,308.0,217.0,217.0,153.0,217.0,153.0,153.0,217.0,217.0,153.0,217.0,153.0,308.0,108.0,308.0,108.0,217.0,153.0,217.0,436.0,217.0,217.0,153.0,308.0,436.0,217.0,436.0,217.0,108.0,217.0,153.0,436.0,153.0,217.0,153.0,153.0,153.0,217.0,153.0,217.0,153.0,217.0,436.0,308.0,153.0,108.0,617.0,226.0,0.2391,105.8944,11213.6327
Y,8.0,8.0,12.0,18.0,18.0,12.0,3.0,18.0,5.0,12.0,8.0,8.0,8.0,12.0,8.0,12.0,8.0,18.0,8.0,12.0,12.0,12.0,8.0,8.0,12.0,12.0,18.0,26.0,5.0,8.0,18.0,8.0,8.0,12.0,18.0,8.0,8.0,18.0,5.0,12.0,12.0,18.0,8.0,12.0,8.0,8.0,18.0,8.0,18.0,12.0,3.0,26.0,11.0,0.0116,4.7606,22.6629
Q,8.0,8.0,3.0,3.0,8.0,5.0,5.0,5.0,12.0,5.0,8.0,18.0,8.0,5.0,8.0,12.0,5.0,8.0,8.0,5.0,5.0,3.0,8.0,5.0,8.0,5.0,5.0,8.0,8.0,3.0,8.0,5.0,5.0,5.0,5.0,5.0,8.0,5.0,5.0,5.0,8.0,5.0,8.0,5.0,5.0,8.0,5.0,5.0,5.0,3.0,3.0,18.0,6.0,0.0063,2.6631,7.0922
