letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
Z,1235.0,1235.0,1235.0,617.0,1235.0,1235.0,873.0,873.0,617.0,1235.0,873.0,873.0,2471.0,1747.0,617.0,873.0,1235.0,617.0,2471.0,1235.0,1747.0,873.0,873.0,873.0,1235.0,873.0,1235.0,617.0,1235.0,1747.0,1235.0,873.0,873.0,1747.0,617.0,1235.0,1235.0,873.0,1235.0,873.0,1235.0,873.0,1235.0,436.0,873.0,1235.0,1235.0,1235.0,617.0,873.0,436.0,2471.0,1107.0,1.0841,421.2253,177430.7922
K,1747.0,1235.0,1747.0,1235.0,1235.0,617.0,436.0,873.0,1235.0,1235.0,617.0,1747.0,1235.0,436.0,617.0,617.0,617.0,873.0,1235.0,873.0,873.0,436.0,873.0,1235.0,1235.0,873.0,1235.0,873.0,1747.0,873.0,617.0,873.0,617.0,1235.0,617.0,1235.0,617.0,873.0,873.0,873.0,436.0,1235.0,617.0,873.0,873.0,1747.0,873.0,617.0,873.0,617.0,436.0,1747.0,958.0,0.9382,370.0797,136958.9649
P,617.0,436.0,617.0,617.0,617.0,617.0,436.0,1235.0,873.0,617.0,1747.0,617.0,308.0,873.0,617.0,1235.0,617.0,617.0,873.0,873.0,873.0,617.0,1747.0,1235.0,617.0,873.0,873.0,617.0,1235.0,436.0,308.0,873.0,617.0,436.0,617.0,617.0,617.0,436.0,617.0,617.0,873.0,873.0,1235.0,436.0,617.0,617.0,436.0,1235.0,308.0,617.0,308.0,1747.0,743.0,0.7276,326.2052,106409.8547
V,617.0,1235.0,873.0,873.0,873.0,873.0,873.0,617.0,617.0,617.0,617.0,436.0,617.0,617.0,436.0,436.0,617.0,617.0,617.0,873.0,436.0,617.0,617.0,436.0,436.0,873.0,217.0,617.0,617.0,873.0,617.0,217.0,873.0,617.0,436.0,617.0,873.0,617.0,617.0,873.0,436.0,1235.0,308.0,873.0,873.0,436.0,873.0,436.0,873.0,1235.0,217.0,1235.0,672.0,0.6581,235.5147,55467.1531
Ä,436.0,617.0,617.0,873.0,436.0,873.0,617.0,617.0,436.0,308.0,1235.0,308.0,873.0,436.0,617.0,436.0,436.0,308.0,436.0,436.0,617.0,436.0,873.0,617.0,873.0,617.0,873.0,873.0,436.0,436.0,617.0,873.0,617.0,1235.0,873.0,873.0,617.0,617.0,1235.0,873.0,436.0,308.0,617.0,873.0,436.0,873.0,873.0,873.0,617.0,1235.0,308.0,1235.0,671.0,0.6571,254.3603,64699.1514
Ü,436.0,308.0,617.0,308.0,617.0,308.0,617.0,436.0,436.0,217.0,617.0,308.0,436.0,308.0,436.0,436.0,1235.0,1747.0,308.0,217.0,308.0,617.0,436.0,873.0,617.0,873.0,436.0,617.0,617.0,308.0,617.0,308.0,436.0,617.0,873.0,617.0,436.0,308.0,617.0,617.0,617.0,617.0,436.0,308.0,308.0,617.0,308.0,617.0,873.0,1235.0,217.0,1747.0,548.0,0.5367,285.3877,81446.1535
J,436.0,436.0,436.0,217.0,436.0,308.0,436.0,217.0,436.0,308.0,436.0,308.0,436.0,436.0,436.0,217.0,308.0,217.0,308.0,436.0,308.0,617.0,617.0,308.0,436.0,217.0,217.0,308.0,436.0,436.0,308.0,217.0,217.0,617.0,308.0,436.0,308.0,308.0,617.0,308.0,436.0,436.0,308.0,308.0,217.0,308.0,217.0,617.0,617.0,617.0,217.0,617.0,376.0,0.3682,127.3389,16215.1873
Ö,217.0,217.0,308.0,108.0,436.0,153.0,308.0,217.0,108.0,108.0,308.0,308.0,436.0,217.0,217.0,217.0,308.0,217.0,217.0,153.0,308.0,308.0,153.0,436.0,308.0,217.0,308.0,308.0,217.0,308.0,308.0,617.0,153.0,217.0,436.0,436.0,153.0,436.0,308.0,308.0,436.0,308.0,217.0,308.0,153.0,153.0,217.0,308.0,217.0,308.0,108.0,617.0,272.0,0.2664,106.21,11280.5649
Y,108.0,53.0,53.0,76.0,37.0,76.0,76.0,53.0,53.0,53.0,53.0,76.0,53.0,76.0,37.0,108.0,76.0,76.0,76.0,108.0,53.0,37.0,108.0,53.0,108.0,53.0,53.0,53.0,53.0,76.0,37.0,153.0,37.0,53.0,53.0,108.0,53.0,108.0,108.0,76.0,76.0,53.0,53.0,108.0,53.0,76.0,37.0,37.0,76.0,37.0,37.0,153.0,68.0,0.0666,26.5018,702.3445
Q,26.0,8.0,12.0,8.0,12.0,18.0,8.0,12.0,5.0,8.0,8.0,8.0,8.0,8.0,5.0,18.0,12.0,12.0,5.0,12.0,18.0,8.0,12.0,12.0,12.0,12.0,5.0,18.0,12.0,12.0,12.0,18.0,12.0,26.0,8.0,12.0,18.0,18.0,12.0,8.0,12.0,12.0,18.0,12.0,18.0,18.0,5.0,18.0,12.0,12.0,5.0,26.0,12.0,0.0118,4.958,24.5816
X,5.0,5.0,3.0,5.0,5.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,5.0,3.0,0.0029,1.0887,1.1853
É,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.002,0.0,0.0
