letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
B,1235.0,3495.0,873.0,1235.0,4943.0,873.0,1235.0,2471.0,1235.0,873.0,873.0,1747.0,617.0,1747.0,1235.0,873.0,1747.0,1235.0,1235.0,1747.0,873.0,2471.0,1747.0,1235.0,2471.0,617.0,873.0,1235.0,1235.0,1235.0,617.0,3495.0,1747.0,873.0,1235.0,873.0,1235.0,1747.0,873.0,873.0,873.0,1747.0,1235.0,2471.0,1747.0,1747.0,1235.0,873.0,1235.0,1235.0,617.0,4943.0,1469.0,0.9029,818.0768,669249.7045
G,617.0,2471.0,873.0,2471.0,873.0,1747.0,617.0,1747.0,873.0,1747.0,873.0,617.0,1235.0,1747.0,1747.0,1235.0,1235.0,2471.0,1747.0,617.0,617.0,1235.0,1235.0,873.0,1747.0,1747.0,617.0,1747.0,1235.0,1235.0,3495.0,1235.0,1747.0,617.0,1235.0,1747.0,1235.0,873.0,1235.0,1235.0,1235.0,1747.0,617.0,1747.0,873.0,2471.0,2471.0,1747.0,1747.0,1747.0,617.0,3495.0,1418.0,0.8716,626.5743,392595.2996
J,617.0,873.0,2471.0,1747.0,873.0,873.0,873.0,873.0,2471.0,617.0,873.0,4943.0,1235.0,873.0,873.0,1747.0,1235.0,873.0,1235.0,1235.0,1747.0,1747.0,1747.0,2471.0,1235.0,1747.0,1235.0,873.0,1235.0,873.0,1747.0,873.0,1235.0,873.0,2471.0,873.0,617.0,873.0,873.0,2471.0,1747.0,617.0,1235.0,617.0,873.0,1747.0,617.0,1235.0,1235.0,1747.0,617.0,4943.0,1337.0,0.8218,755.9134,571405.0955
À,1235.0,1235.0,1235.0,617.0,617.0,873.0,873.0,617.0,436.0,873.0,873.0,873.0,436.0,617.0,436.0,617.0,873.0,873.0,617.0,1235.0,436.0,617.0,617.0,617.0,436.0,873.0,308.0,1235.0,436.0,873.0,873.0,617.0,617.0,436.0,873.0,873.0,617.0,436.0,617.0,617.0,873.0,436.0,617.0,873.0,617.0,617.0,1235.0,436.0,436.0,617.0,308.0,1235.0,716.0,0.4401,254.2094,64622.4229
È,1235.0,617.0,617.0,617.0,308.0,436.0,436.0,308.0,436.0,617.0,308.0,436.0,873.0,617.0,308.0,308.0,617.0,436.0,1235.0,617.0,2471.0,1235.0,308.0,1235.0,873.0,617.0,308.0,873.0,617.0,308.0,436.0,617.0,873.0,617.0,873.0,617.0,436.0,308.0,617.0,617.0,436.0,617.0,436.0,308.0,436.0,617.0,617.0,308.0,436.0,873.0,308.0,2471.0,626.0,0.3848,371.5504,138049.68
X,617.0,617.0,617.0,617.0,217.0,436.0,617.0,436.0,873.0,308.0,617.0,617.0,436.0,617.0,436.0,436.0,2471.0,1235.0,436.0,617.0,1235.0,436.0,617.0,617.0,617.0,873.0,873.0,1235.0,617.0,617.0,436.0,617.0,436.0,436.0,436.0,617.0,436.0,617.0,436.0,436.0,308.0,617.0,617.0,617.0,436.0,436.0,308.0,436.0,436.0,436.0,217.0,2471.0,611.0,0.3755,345.4342,119324.8163
Y,617.0,308.0,617.0,308.0,436.0,436.0,873.0,873.0,617.0,308.0,436.0,436.0,617.0,436.0,617.0,436.0,617.0,617.0,436.0,1235.0,436.0,436.0,617.0,308.0,617.0,617.0,617.0,617.0,617.0,617.0,217.0,217.0,617.0,308.0,308.0,873.0,436.0,436.0,308.0,617.0,436.0,308.0,436.0,1235.0,617.0,617.0,873.0,436.0,436.0,436.0,217.0,1235.0,538.0,0.3307,217.9949,47521.7698
Z,436.0,873.0,617.0,617.0,1235.0,308.0,436.0,873.0,617.0,436.0,436.0,436.0,217.0,308.0,1235.0,436.0,617.0,436.0,436.0,436.0,308.0,217.0,436.0,873.0,436.0,617.0,308.0,308.0,617.0,308.0,308.0,436.0,436.0,436.0,873.0,308.0,617.0,436.0,436.0,436.0,436.0,436.0,308.0,436.0,217.0,436.0,617.0,308.0,1235.0,308.0,217.0,1235.0,506.0,0.311,248.1087,61557.9249
Ê,308.0,217.0,217.0,217.0,308.0,308.0,873.0,308.0,308.0,217.0,308.0,217.0,436.0,308.0,217.0,436.0,436.0,617.0,436.0,436.0,436.0,217.0,873.0,436.0,153.0,617.0,617.0,436.0,436.0,436.0,308.0,217.0,217.0,436.0,217.0,308.0,436.0,153.0,108.0,308.0,153.0,308.0,217.0,617.0,217.0,308.0,217.0,308.0,108.0,436.0,108.0,873.0,347.0,0.2133,169.9056,28867.9086
Â,76.0,153.0,108.0,108.0,108.0,108.0,217.0,217.0,308.0,108.0,153.0,76.0,108.0,153.0,217.0,153.0,153.0,108.0,76.0,153.0,108.0,153.0,108.0,153.0,108.0,153.0,108.0,153.0,308.0,217.0,108.0,153.0,153.0,108.0,217.0,153.0,108.0,217.0,153.0,76.0,153.0,76.0,108.0,108.0,217.0,153.0,308.0,108.0,53.0,76.0,53.0,308.0,144.0,0.0885,60.1559,3618.7363
W,217.0,108.0,108.0,153.0,153.0,108.0,37.0,76.0,153.0,153.0,76.0,153.0,108.0,153.0,108.0,76.0,76.0,76.0,76.0,153.0,153.0,153.0,76.0,153.0,153.0,308.0,153.0,153.0,76.0,153.0,108.0,108.0,76.0,153.0,217.0,153.0,153.0,217.0,153.0,76.0,108.0,108.0,108.0,308.0,108.0,76.0,153.0,108.0,76.0,53.0,37.0,308.0,129.0,0.0793,55.6021,3091.5984
Î,76.0,108.0,53.0,76.0,108.0,108.0,108.0,76.0,153.0,76.0,76.0,108.0,108.0,153.0,108.0,153.0,108.0,217.0,308.0,53.0,76.0,108.0,108.0,108.0,108.0,108.0,76.0,53.0,108.0,53.0,108.0,76.0,108.0,53.0,153.0,153.0,217.0,76.0,37.0,108.0,76.0,76.0,108.0,76.0,76.0,153.0,217.0,76.0,153.0,76.0,37.0,308.0,108.0,0.0664,50.576,2557.9363
Ù,76.0,76.0,108.0,76.0,76.0,76.0,76.0,37.0,108.0,53.0,108.0,76.0,53.0,108.0,108.0,217.0,108.0,108.0,76.0,153.0,76.0,76.0,76.0,76.0,53.0,108.0,53.0,153.0,76.0,217.0,108.0,108.0,108.0,108.0,108.0,76.0,76.0,108.0,53.0,153.0,108.0,53.0,76.0,76.0,108.0,108.0,53.0,53.0,108.0,108.0,37.0,217.0,93.0,0.0572,36.8754,1359.7943
K,76.0,76.0,76.0,53.0,153.0,76.0,53.0,53.0,53.0,108.0,153.0,53.0,53.0,37.0,108.0,76.0,76.0,76.0,53.0,53.0,76.0,53.0,76.0,53.0,76.0,37.0,37.0,53.0,76.0,76.0,37.0,108.0,76.0,76.0,76.0,76.0,108.0,76.0,108.0,53.0,153.0,76.0,153.0,76.0,26.0,108.0,53.0,108.0,53.0,76.0,26.0,153.0,76.0,0.0467,30.929,956.6057
Ô,76.0,108.0,76.0,76.0,76.0,76.0,108.0,153.0,53.0,76.0,108.0,108.0,76.0,76.0,76.0,37.0,108.0,76.0,37.0,53.0,53.0,153.0,37.0,76.0,53.0,76.0,108.0,76.0,76.0,53.0,76.0,76.0,76.0,76.0,76.0,108.0,53.0,76.0,53.0,76.0,53.0,37.0,108.0,37.0,53.0,76.0,76.0,76.0,76.0,37.0,37.0,153.0,75.0,0.0461,26.3097,692.1996
Ç,26.0,53.0,26.0,26.0,37.0,53.0,37.0,76.0,76.0,53.0,53.0,53.0,53.0,37.0,108.0,37.0,37.0,108.0,76.0,76.0,37.0,153.0,53.0,108.0,37.0,37.0,153.0,53.0,108.0,53.0,37.0,53.0,76.0,53.0,53.0,37.0,108.0,26.0,76.0,76.0,108.0,108.0,53.0,153.0,108.0,53.0,76.0,53.0,108.0,53.0,26.0,153.0,67.0,0.0412,34.0536,1159.6445
Û,53.0,37.0,53.0,108.0,37.0,76.0,76.0,108.0,37.0,37.0,37.0,76.0,53.0,76.0,76.0,108.0,76.0,76.0,53.0,53.0,76.0,76.0,153.0,53.0,76.0,53.0,53.0,53.0,76.0,37.0,18.0,53.0,37.0,76.0,76.0,76.0,53.0,53.0,53.0,108.0,37.0,37.0,76.0,108.0,37.0,53.0,26.0,37.0,108.0,76.0,18.0,153.0,64.0,0.0393,26.7689,716.5714
Ë,18.0,12.0,18.0,8.0,26.0,18.0,26.0,12.0,18.0,12.0,12.0,26.0,18.0,26.0,12.0,8.0,18.0,18.0,12.0,12.0,18.0,18.0,26.0,26.0,12.0,12.0,18.0,26.0,26.0,8.0,18.0,18.0,12.0,26.0,18.0,18.0,18.0,37.0,18.0,5.0,12.0,26.0,18.0,37.0,18.0,8.0,26.0,18.0,18.0,18.0,5.0,37.0,18.0,0.0111,6.984,48.7759
Ï,8.0,5.0,3.0,5.0,3.0,5.0,8.0,5.0,5.0,5.0,5.0,8.0,5.0,8.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,8.0,8.0,5.0,5.0,12.0,5.0,8.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,3.0,3.0,5.0,12.0,5.0,8.0,5.0,12.0,5.0,3.0,12.0,5.0,0.0031,2.2406,5.0204
Æ,3.0,3.0,5.0,5.0,5.0,2.0,5.0,5.0,8.0,5.0,5.0,8.0,2.0,3.0,8.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,2.0,3.0,5.0,5.0,3.0,8.0,5.0,2.0,3.0,8.0,5.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,2.0,8.0,4.0,0.0025,1.6274,2.6486
Ò,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0012,0.4431,0.1963
