letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
M,3495.0,6991.0,6991.0,9887.0,6991.0,3495.0,4943.0,3495.0,6991.0,4943.0,4943.0,4943.0,4943.0,9887.0,3495.0,6991.0,2471.0,4943.0,9887.0,3495.0,13983.0,4943.0,19776.0,6991.0,2471.0,4943.0,3495.0,4943.0,6991.0,4943.0,6991.0,4943.0,2471.0,6991.0,6991.0,3495.0,4943.0,4943.0,6991.0,4943.0,13983.0,3495.0,4943.0,3495.0,4943.0,3495.0,6991.0,4943.0,4943.0,6991.0,2471.0,19776.0,5992.0,3.3183,3180.1281,10113214.8249
C,4943.0,4943.0,1747.0,4943.0,3495.0,3495.0,6991.0,3495.0,4943.0,3495.0,4943.0,6991.0,4943.0,13983.0,2471.0,4943.0,6991.0,3495.0,4943.0,3495.0,6991.0,3495.0,3495.0,9887.0,6991.0,4943.0,6991.0,3495.0,6991.0,6991.0,6991.0,3495.0,4943.0,4943.0,6991.0,4943.0,4943.0,3495.0,9887.0,3495.0,6991.0,6991.0,9887.0,3495.0,2471.0,4943.0,9887.0,6991.0,6991.0,4943.0,1747.0,13983.0,5553.0,3.0752,2344.2211,5495372.3363
P,1747.0,3495.0,3495.0,1747.0,4943.0,6991.0,3495.0,4943.0,4943.0,4943.0,4943.0,2471.0,4943.0,2471.0,3495.0,3495.0,4943.0,1747.0,2471.0,4943.0,2471.0,4943.0,6991.0,4943.0,3495.0,4943.0,6991.0,3495.0,4943.0,4943.0,3495.0,4943.0,6991.0,2471.0,6991.0,3495.0,6991.0,4943.0,9887.0,1747.0,3495.0,4943.0,2471.0,4943.0,4943.0,6991.0,3495.0,4943.0,3495.0,6991.0,1747.0,9887.0,4469.0,2.4749,1746.6042,3050626.2465
V,3495.0,1747.0,4943.0,6991.0,3495.0,1747.0,1747.0,3495.0,4943.0,1747.0,1235.0,2471.0,1747.0,1747.0,2471.0,2471.0,3495.0,6991.0,3495.0,2471.0,3495.0,1747.0,2471.0,6991.0,3495.0,1747.0,4943.0,2471.0,3495.0,3495.0,2471.0,4943.0,2471.0,3495.0,2471.0,6991.0,1747.0,3495.0,2471.0,3495.0,1747.0,2471.0,2471.0,4943.0,1747.0,2471.0,2471.0,1747.0,3495.0,3495.0,1235.0,6991.0,3168.0,1.7544,1501.5649,2254697.0188
É,2471.0,1747.0,3495.0,3495.0,2471.0,4943.0,1747.0,2471.0,3495.0,1235.0,1747.0,2471.0,1747.0,2471.0,1235.0,3495.0,3495.0,1747.0,1747.0,2471.0,2471.0,2471.0,3495.0,1235.0,2471.0,2471.0,3495.0,1747.0,3495.0,2471.0,3495.0,1235.0,9887.0,3495.0,3495.0,6991.0,4943.0,2471.0,2471.0,2471.0,1747.0,3495.0,1747.0,1235.0,4943.0,2471.0,1747.0,2471.0,1747.0,2471.0,1235.0,9887.0,2820.0,1.5617,1522.7857,2318876.2384
Q,1747.0,2471.0,3495.0,1747.0,1747.0,2471.0,2471.0,1747.0,2471.0,4943.0,1747.0,617.0,2471.0,2471.0,873.0,3495.0,1747.0,1747.0,2471.0,2471.0,1747.0,3495.0,1747.0,1747.0,1747.0,2471.0,1747.0,2471.0,1235.0,3495.0,2471.0,1747.0,1747.0,1235.0,2471.0,1235.0,3495.0,3495.0,2471.0,1747.0,1747.0,1747.0,2471.0,2471.0,1747.0,3495.0,1747.0,3495.0,1747.0,3495.0,617.0,4943.0,2271.0,1.2576,840.6102,706625.5086
G,1235.0,4943.0,4943.0,1235.0,1747.0,2471.0,1747.0,2471.0,1747.0,3495.0,1747.0,1747.0,2471.0,2471.0,2471.0,1747.0,2471.0,2471.0,3495.0,1235.0,2471.0,1747.0,1747.0,1235.0,3495.0,3495.0,1235.0,1747.0,1747.0,617.0,1235.0,2471.0,3495.0,2471.0,1235.0,2471.0,2471.0,2471.0,873.0,1235.0,1235.0,2471.0,1747.0,1235.0,1747.0,873.0,1747.0,1747.0,1747.0,2471.0,617.0,4943.0,2106.0,1.1663,931.5272,867742.9241
H,3495.0,2471.0,4943.0,1235.0,1747.0,3495.0,3495.0,1747.0,2471.0,873.0,2471.0,1235.0,1235.0,2471.0,1235.0,4943.0,873.0,2471.0,1747.0,2471.0,1747.0,2471.0,1235.0,1747.0,2471.0,2471.0,1747.0,1235.0,1747.0,1235.0,1235.0,1747.0,1747.0,1747.0,1235.0,1235.0,2471.0,2471.0,1747.0,873.0,1747.0,1235.0,1235.0,3495.0,2471.0,3495.0,1747.0,1747.0,1747.0,3495.0,873.0,4943.0,2083.0,1.1535,956.6436,915166.9371
F,2471.0,1747.0,2471.0,2471.0,873.0,1747.0,1747.0,1235.0,3495.0,1747.0,1747.0,1235.0,2471.0,2471.0,2471.0,1235.0,1747.0,1747.0,1235.0,3495.0,1747.0,1235.0,1747.0,1747.0,1235.0,1235.0,1747.0,1747.0,2471.0,873.0,1235.0,4943.0,1747.0,1747.0,1747.0,3495.0,2471.0,1747.0,3495.0,1235.0,1747.0,2471.0,1235.0,1747.0,3495.0,1747.0,1235.0,1747.0,1747.0,3495.0,873.0,4943.0,2003.0,1.1092,837.7486,701822.6939
B,1747.0,1235.0,873.0,1747.0,873.0,617.0,873.0,1235.0,1747.0,2471.0,1235.0,1747.0,873.0,1235.0,1235.0,1747.0,2471.0,4943.0,2471.0,1235.0,1235.0,1235.0,1747.0,1235.0,873.0,1747.0,3495.0,2471.0,1747.0,1747.0,1235.0,1235.0,2471.0,2471.0,3495.0,1235.0,3495.0,1747.0,873.0,873.0,3495.0,2471.0,1747.0,1747.0,1235.0,873.0,1235.0,3495.0,1235.0,1747.0,617.0,4943.0,1771.0,0.9808,908.6022,825557.9576
J,1235.0,873.0,2471.0,1747.0,873.0,1235.0,1235.0,617.0,1235.0,1235.0,873.0,873.0,1235.0,873.0,1235.0,1747.0,1235.0,617.0,873.0,873.0,2471.0,873.0,1747.0,1747.0,2471.0,1235.0,1747.0,1235.0,1235.0,873.0,1235.0,1747.0,1747.0,873.0,1235.0,873.0,873.0,873.0,873.0,873.0,873.0,1235.0,1235.0,1747.0,1747.0,617.0,873.0,617.0,1235.0,2471.0,617.0,2471.0,1253.0,0.6939,499.1498,249150.4996
À,1235.0,617.0,1235.0,1235.0,436.0,617.0,617.0,436.0,873.0,873.0,617.0,1235.0,873.0,873.0,308.0,308.0,617.0,617.0,873.0,873.0,436.0,436.0,617.0,873.0,1747.0,436.0,1235.0,617.0,873.0,617.0,308.0,436.0,1235.0,1235.0,1235.0,436.0,1747.0,617.0,873.0,617.0,873.0,617.0,308.0,436.0,873.0,1747.0,873.0,873.0,617.0,873.0,308.0,1747.0,801.0,0.4436,370.9412,137597.4057
Y,617.0,873.0,308.0,617.0,873.0,1235.0,873.0,873.0,436.0,436.0,436.0,436.0,436.0,1235.0,1747.0,617.0,308.0,617.0,617.0,1235.0,436.0,617.0,617.0,617.0,873.0,436.0,873.0,1747.0,1235.0,617.0,873.0,617.0,617.0,873.0,873.0,617.0,436.0,617.0,617.0,1747.0,308.0,873.0,617.0,1235.0,436.0,873.0,873.0,873.0,308.0,617.0,308.0,1747.0,755.0,0.4181,358.7096,128672.5718
X,308.0,617.0,1235.0,436.0,436.0,436.0,873.0,617.0,617.0,873.0,873.0,1747.0,436.0,617.0,873.0,873.0,617.0,873.0,1747.0,873.0,617.0,617.0,617.0,617.0,617.0,617.0,436.0,873.0,436.0,308.0,617.0,873.0,617.0,1235.0,617.0,617.0,1747.0,617.0,308.0,436.0,436.0,873.0,617.0,308.0,308.0,873.0,436.0,617.0,1235.0,436.0,308.0,1747.0,711.0,0.3937,351.662,123666.1735
È,436.0,436.0,617.0,873.0,873.0,436.0,617.0,617.0,436.0,617.0,436.0,873.0,617.0,308.0,436.0,1235.0,873.0,873.0,617.0,308.0,436.0,436.0,436.0,153.0,617.0,873.0,873.0,1235.0,308.0,617.0,308.0,873.0,617.0,617.0,873.0,436.0,617.0,873.0,617.0,617.0,617.0,617.0,308.0,436.0,873.0,436.0,617.0,436.0,873.0,617.0,153.0,1235.0,615.0,0.3406,233.3787,54465.6261
Z,217.0,308.0,308.0,308.0,217.0,436.0,217.0,873.0,436.0,617.0,873.0,873.0,308.0,308.0,617.0,308.0,217.0,436.0,217.0,308.0,617.0,436.0,617.0,617.0,308.0,153.0,1235.0,617.0,217.0,308.0,617.0,873.0,308.0,617.0,617.0,617.0,308.0,436.0,436.0,308.0,436.0,308.0,308.0,617.0,436.0,308.0,308.0,308.0,308.0,436.0,153.0,1235.0,448.0,0.2481,222.1095,49332.6453
Ê,308.0,153.0,617.0,217.0,1235.0,217.0,617.0,217.0,308.0,217.0,308.0,308.0,308.0,436.0,436.0,436.0,217.0,436.0,217.0,873.0,153.0,217.0,153.0,873.0,217.0,308.0,436.0,217.0,153.0,308.0,217.0,308.0,308.0,436.0,217.0,217.0,436.0,217.0,436.0,308.0,217.0,308.0,436.0,308.0,217.0,308.0,153.0,108.0,153.0,436.0,108.0,1235.0,337.0,0.1866,207.9204,43230.898
K,308.0,436.0,436.0,217.0,436.0,617.0,217.0,436.0,308.0,617.0,436.0,436.0,217.0,308.0,153.0,108.0,153.0,217.0,308.0,217.0,108.0,308.0,436.0,217.0,873.0,217.0,308.0,217.0,308.0,436.0,217.0,217.0,217.0,308.0,217.0,153.0,153.0,217.0,308.0,153.0,217.0,308.0,436.0,436.0,617.0,308.0,217.0,153.0,108.0,217.0,108.0,873.0,303.0,0.1678,154.2088,23780.369
Â,153.0,153.0,308.0,108.0,153.0,153.0,108.0,308.0,108.0,108.0,308.0,153.0,153.0,308.0,153.0,153.0,217.0,217.0,436.0,308.0,153.0,308.0,217.0,153.0,153.0,217.0,308.0,217.0,308.0,153.0,108.0,153.0,308.0,308.0,76.0,217.0,436.0,153.0,217.0,217.0,217.0,153.0,308.0,308.0,217.0,308.0,108.0,108.0,153.0,217.0,76.0,436.0,210.0,0.1163,86.9288,7556.6127
Î,37.0,153.0,76.0,108.0,153.0,76.0,153.0,108.0,108.0,153.0,108.0,153.0,153.0,53.0,108.0,108.0,153.0,108.0,76.0,153.0,108.0,76.0,108.0,108.0,153.0,76.0,108.0,108.0,76.0,76.0,76.0,76.0,108.0,153.0,76.0,153.0,217.0,108.0,108.0,153.0,76.0,153.0,108.0,108.0,217.0,76.0,108.0,76.0,153.0,153.0,37.0,217.0,115.0,0.0637,38.6113,1490.8363
Ô,108.0,108.0,153.0,37.0,108.0,108.0,53.0,53.0,76.0,153.0,153.0,53.0,53.0,108.0,76.0,108.0,76.0,108.0,76.0,76.0,153.0,76.0,108.0,53.0,76.0,76.0,76.0,108.0,76.0,53.0,76.0,108.0,108.0,76.0,76.0,108.0,217.0,217.0,108.0,153.0,76.0,76.0,108.0,108.0,108.0,53.0,76.0,153.0,53.0,153.0,37.0,217.0,98.0,0.0543,40.0917,1607.3469
Ù,37.0,76.0,108.0,153.0,37.0,53.0,37.0,108.0,76.0,108.0,53.0,108.0,108.0,76.0,153.0,37.0,153.0,53.0,108.0,53.0,108.0,53.0,37.0,53.0,108.0,53.0,53.0,76.0,108.0,76.0,108.0,53.0,76.0,108.0,76.0,53.0,53.0,53.0,76.0,76.0,37.0,153.0,53.0,153.0,108.0,108.0,53.0,108.0,76.0,37.0,37.0,153.0,80.0,0.0443,35.2545,1242.88
W,108.0,108.0,37.0,53.0,108.0,108.0,76.0,108.0,26.0,53.0,37.0,37.0,37.0,53.0,37.0,53.0,37.0,108.0,53.0,53.0,76.0,76.0,26.0,26.0,53.0,53.0,37.0,76.0,26.0,76.0,37.0,108.0,53.0,53.0,153.0,37.0,37.0,76.0,108.0,53.0,53.0,53.0,153.0,53.0,53.0,26.0,53.0,37.0,76.0,76.0,26.0,153.0,63.0,0.0349,31.8253,1012.8494
Û,37.0,53.0,53.0,53.0,53.0,37.0,76.0,37.0,53.0,37.0,37.0,76.0,53.0,53.0,108.0,53.0,76.0,108.0,53.0,108.0,37.0,37.0,76.0,37.0,53.0,53.0,76.0,53.0,53.0,53.0,53.0,153.0,18.0,76.0,37.0,37.0,53.0,37.0,37.0,76.0,76.0,37.0,53.0,37.0,76.0,76.0,108.0,26.0,53.0,37.0,18.0,153.0,57.0,0.0316,25.5367,652.1208
Ç,26.0,53.0,53.0,76.0,53.0,37.0,26.0,76.0,53.0,37.0,53.0,26.0,18.0,37.0,18.0,26.0,37.0,37.0,53.0,76.0,37.0,76.0,37.0,37.0,37.0,37.0,37.0,26.0,18.0,37.0,26.0,37.0,53.0,37.0,37.0,76.0,37.0,26.0,37.0,37.0,26.0,53.0,26.0,37.0,26.0,53.0,53.0,53.0,53.0,18.0,18.0,76.0,41.0,0.0227,15.9866,255.571
Ï,8.0,8.0,5.0,5.0,5.0,8.0,12.0,2.0,12.0,5.0,5.0,8.0,5.0,8.0,5.0,12.0,5.0,5.0,8.0,12.0,5.0,8.0,5.0,8.0,8.0,8.0,12.0,3.0,5.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,12.0,8.0,8.0,5.0,8.0,5.0,5.0,5.0,3.0,2.0,12.0,6.0,0.0033,2.5263,6.382
Ë,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0011,0.4785,0.229
