letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
M,13983.0,9887.0,4943.0,4943.0,27968.0,9887.0,13983.0,4943.0,6991.0,9887.0,6991.0,6991.0,4943.0,4943.0,13983.0,13983.0,9887.0,4943.0,9887.0,4943.0,13983.0,3495.0,4943.0,9887.0,4943.0,13983.0,4943.0,4943.0,4943.0,9887.0,6991.0,9887.0,6991.0,4943.0,4943.0,6991.0,9887.0,6991.0,6991.0,3495.0,6991.0,3495.0,3495.0,6991.0,6991.0,4943.0,6991.0,4943.0,4943.0,9887.0,3495.0,27968.0,7852.0,3.24,4286.4025,18373246.2567
D,4943.0,6991.0,9887.0,6991.0,3495.0,4943.0,9887.0,9887.0,6991.0,6991.0,9887.0,4943.0,6991.0,4943.0,4943.0,6991.0,6991.0,9887.0,9887.0,3495.0,6991.0,9887.0,4943.0,9887.0,3495.0,4943.0,6991.0,13983.0,9887.0,4943.0,4943.0,6991.0,6991.0,4943.0,9887.0,4943.0,6991.0,4943.0,9887.0,6991.0,4943.0,6991.0,13983.0,4943.0,6991.0,9887.0,9887.0,4943.0,6991.0,6991.0,3495.0,13983.0,7199.0,2.9705,2491.6684,6208411.1935
C,6991.0,6991.0,4943.0,6991.0,9887.0,4943.0,3495.0,9887.0,3495.0,3495.0,4943.0,6991.0,4943.0,9887.0,4943.0,3495.0,9887.0,4943.0,4943.0,9887.0,4943.0,6991.0,6991.0,6991.0,9887.0,4943.0,6991.0,4943.0,9887.0,3495.0,9887.0,3495.0,9887.0,9887.0,6991.0,9887.0,3495.0,9887.0,4943.0,3495.0,9887.0,9887.0,3495.0,4943.0,6991.0,2471.0,4943.0,13983.0,9887.0,6991.0,2471.0,13983.0,6747.0,2.784,2697.9951,7279177.5608
P,4943.0,6991.0,4943.0,9887.0,4943.0,4943.0,6991.0,3495.0,9887.0,6991.0,4943.0,9887.0,4943.0,13983.0,9887.0,4943.0,6991.0,2471.0,4943.0,9887.0,4943.0,4943.0,3495.0,4943.0,4943.0,3495.0,4943.0,9887.0,13983.0,3495.0,6991.0,6991.0,6991.0,4943.0,4943.0,3495.0,3495.0,6991.0,6991.0,6991.0,6991.0,6991.0,3495.0,3495.0,6991.0,9887.0,9887.0,2471.0,6991.0,6991.0,2471.0,13983.0,6379.0,2.6322,2663.9096,7096414.4588
V,3495.0,2471.0,6991.0,3495.0,1747.0,6991.0,3495.0,4943.0,3495.0,6991.0,3495.0,4943.0,2471.0,4943.0,2471.0,2471.0,2471.0,4943.0,1747.0,4943.0,3495.0,4943.0,4943.0,4943.0,1747.0,3495.0,6991.0,1747.0,3495.0,4943.0,4943.0,4943.0,3495.0,2471.0,2471.0,3495.0,3495.0,3495.0,3495.0,6991.0,3495.0,4943.0,4943.0,6991.0,6991.0,2471.0,4943.0,3495.0,3495.0,9887.0,1747.0,9887.0,4214.0,1.7388,1752.6966,3071945.5086
É,4943.0,3495.0,1747.0,2471.0,1747.0,4943.0,2471.0,3495.0,3495.0,2471.0,3495.0,4943.0,4943.0,3495.0,1747.0,4943.0,2471.0,4943.0,3495.0,1747.0,3495.0,2471.0,4943.0,2471.0,4943.0,2471.0,4943.0,3495.0,2471.0,4943.0,4943.0,2471.0,3495.0,2471.0,2471.0,1747.0,3495.0,4943.0,2471.0,1747.0,3495.0,6991.0,3495.0,3495.0,3495.0,2471.0,3495.0,2471.0,2471.0,4943.0,1747.0,6991.0,3424.0,1.4128,1223.0098,1495752.9861
Q,1747.0,2471.0,4943.0,2471.0,3495.0,2471.0,1747.0,2471.0,3495.0,2471.0,1235.0,3495.0,2471.0,2471.0,2471.0,3495.0,4943.0,3495.0,2471.0,3495.0,2471.0,2471.0,1747.0,1747.0,1235.0,2471.0,2471.0,1235.0,3495.0,3495.0,2471.0,3495.0,3495.0,1747.0,2471.0,2471.0,2471.0,1235.0,3495.0,2471.0,2471.0,1235.0,3495.0,2471.0,2471.0,3495.0,1235.0,3495.0,4943.0,4943.0,1235.0,4943.0,2734.0,1.1281,983.8677,967995.6963
H,1747.0,3495.0,2471.0,3495.0,1747.0,1747.0,2471.0,2471.0,1747.0,1747.0,1747.0,1235.0,3495.0,2471.0,1747.0,3495.0,2471.0,3495.0,1747.0,1747.0,1235.0,1747.0,3495.0,3495.0,3495.0,3495.0,3495.0,2471.0,2471.0,1747.0,2471.0,1747.0,1747.0,2471.0,873.0,2471.0,2471.0,2471.0,1747.0,4943.0,3495.0,1747.0,2471.0,873.0,1747.0,3495.0,6991.0,2471.0,3495.0,3495.0,873.0,6991.0,2552.0,1.053,1082.6874,1172212.0098
F,617.0,1747.0,2471.0,3495.0,1235.0,2471.0,2471.0,3495.0,1747.0,3495.0,3495.0,2471.0,1747.0,4943.0,1747.0,873.0,1747.0,2471.0,3495.0,2471.0,2471.0,2471.0,1747.0,1747.0,2471.0,2471.0,1747.0,1235.0,3495.0,2471.0,2471.0,2471.0,1747.0,1747.0,1747.0,1235.0,1747.0,1747.0,2471.0,2471.0,2471.0,2471.0,2471.0,3495.0,2471.0,1235.0,1747.0,2471.0,1747.0,2471.0,617.0,4943.0,2278.0,0.94,802.6208,644200.222
G,1747.0,1747.0,2471.0,1747.0,2471.0,2471.0,1747.0,1235.0,4943.0,1235.0,1235.0,1747.0,1235.0,1747.0,1747.0,2471.0,1747.0,2471.0,873.0,3495.0,1235.0,873.0,2471.0,6991.0,3495.0,1747.0,2471.0,1235.0,3495.0,1235.0,3495.0,3495.0,2471.0,2471.0,2471.0,1747.0,2471.0,1747.0,1747.0,2471.0,2471.0,3495.0,1747.0,873.0,1747.0,1747.0,1747.0,1747.0,1747.0,2471.0,873.0,6991.0,2204.0,0.9094,1079.1372,1164536.9943
