letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
C,1747.0,2471.0,4943.0,2471.0,4943.0,3495.0,9887.0,4943.0,6991.0,3495.0,2471.0,6991.0,4943.0,2471.0,3495.0,3495.0,9887.0,4943.0,4943.0,3495.0,2471.0,6991.0,3495.0,2471.0,3495.0,3495.0,4943.0,1747.0,6991.0,6991.0,3495.0,4943.0,4943.0,4943.0,4943.0,3495.0,13983.0,3495.0,1747.0,2471.0,3495.0,4943.0,3495.0,4943.0,3495.0,4943.0,4943.0,6991.0,6991.0,9887.0,1747.0,13983.0,4763.0,3.707,2414.1569,5828153.6588
M,4943.0,3495.0,6991.0,3495.0,4943.0,3495.0,6991.0,4943.0,1747.0,2471.0,2471.0,3495.0,4943.0,3495.0,9887.0,3495.0,4943.0,3495.0,4943.0,6991.0,4943.0,3495.0,1747.0,3495.0,1747.0,4943.0,3495.0,2471.0,6991.0,3495.0,2471.0,2471.0,4943.0,3495.0,3495.0,3495.0,4943.0,2471.0,4943.0,3495.0,3495.0,1747.0,4943.0,13983.0,4943.0,4943.0,9887.0,3495.0,1747.0,2471.0,1747.0,13983.0,4327.0,3.3677,2294.3073,5263846.0408
D,4943.0,3495.0,2471.0,4943.0,4943.0,4943.0,3495.0,2471.0,2471.0,6991.0,2471.0,2471.0,4943.0,3495.0,3495.0,3495.0,3495.0,4943.0,4943.0,2471.0,3495.0,3495.0,4943.0,3495.0,6991.0,1747.0,3495.0,3495.0,1235.0,6991.0,2471.0,4943.0,2471.0,4943.0,3495.0,3495.0,2471.0,3495.0,2471.0,3495.0,9887.0,2471.0,9887.0,2471.0,1747.0,1747.0,4943.0,4943.0,2471.0,4943.0,1235.0,9887.0,3920.0,3.0509,1832.1804,3356884.898
P,3495.0,2471.0,2471.0,2471.0,4943.0,2471.0,3495.0,2471.0,4943.0,3495.0,3495.0,6991.0,3495.0,6991.0,2471.0,2471.0,3495.0,2471.0,4943.0,4943.0,4943.0,3495.0,4943.0,3495.0,4943.0,3495.0,4943.0,4943.0,3495.0,2471.0,2471.0,3495.0,1747.0,3495.0,1747.0,2471.0,3495.0,3495.0,1235.0,2471.0,1747.0,3495.0,3495.0,1747.0,4943.0,3495.0,2471.0,2471.0,1747.0,3495.0,1235.0,6991.0,3417.0,2.6594,1279.171,1636278.4914
V,1747.0,2471.0,2471.0,1747.0,6991.0,1235.0,2471.0,3495.0,1235.0,1235.0,2471.0,1235.0,2471.0,1747.0,2471.0,4943.0,1235.0,1747.0,2471.0,6991.0,1747.0,1747.0,1235.0,4943.0,2471.0,4943.0,3495.0,1235.0,4943.0,2471.0,3495.0,2471.0,3495.0,2471.0,2471.0,1747.0,2471.0,1235.0,1747.0,1235.0,2471.0,1235.0,1747.0,1747.0,1747.0,1747.0,2471.0,1747.0,3495.0,3495.0,1235.0,6991.0,2537.0,1.9745,1381.1326,1907527.3469
É,1235.0,1747.0,1747.0,3495.0,1747.0,3495.0,1747.0,4943.0,2471.0,3495.0,2471.0,1235.0,2471.0,6991.0,1235.0,2471.0,873.0,4943.0,3495.0,4943.0,2471.0,2471.0,1747.0,1235.0,1747.0,873.0,1747.0,2471.0,2471.0,1747.0,2471.0,2471.0,4943.0,2471.0,617.0,2471.0,2471.0,2471.0,1235.0,3495.0,3495.0,1235.0,1747.0,1747.0,873.0,1747.0,3495.0,1747.0,1747.0,2471.0,617.0,6991.0,2433.0,1.8936,1271.5085,1616733.8776
Q,1235.0,873.0,1747.0,3495.0,1747.0,873.0,2471.0,873.0,2471.0,2471.0,1747.0,1235.0,873.0,617.0,873.0,1747.0,1747.0,1235.0,1747.0,1747.0,1747.0,873.0,1747.0,1235.0,1235.0,873.0,1235.0,1747.0,1747.0,1235.0,3495.0,2471.0,2471.0,873.0,1235.0,873.0,1235.0,1747.0,873.0,1235.0,1747.0,1747.0,1747.0,1747.0,873.0,1747.0,1235.0,1747.0,1747.0,1235.0,617.0,3495.0,1551.0,1.2071,633.2184,400965.5576
B,873.0,1235.0,2471.0,3495.0,2471.0,1747.0,1235.0,873.0,873.0,873.0,2471.0,1235.0,1747.0,1235.0,1235.0,1235.0,1747.0,873.0,617.0,873.0,436.0,873.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,2471.0,1235.0,1235.0,1747.0,1235.0,617.0,873.0,873.0,1235.0,1235.0,873.0,617.0,2471.0,873.0,2471.0,617.0,1747.0,2471.0,1235.0,873.0,2471.0,436.0,3495.0,1376.0,1.0709,660.4312,436169.3882
F,1235.0,1235.0,873.0,617.0,873.0,1235.0,1235.0,1747.0,873.0,617.0,1235.0,617.0,1747.0,617.0,617.0,873.0,1235.0,1747.0,1747.0,1747.0,2471.0,2471.0,1235.0,1747.0,2471.0,1747.0,1235.0,2471.0,1235.0,1235.0,1235.0,1235.0,873.0,617.0,1235.0,1747.0,873.0,1235.0,873.0,1235.0,1235.0,1235.0,436.0,1235.0,1235.0,873.0,1235.0,1235.0,873.0,873.0,436.0,2471.0,1253.0,0.9752,503.6935,253707.1351
H,2471.0,617.0,1235.0,873.0,436.0,873.0,873.0,1747.0,873.0,873.0,873.0,436.0,1747.0,1747.0,873.0,873.0,617.0,873.0,873.0,1235.0,2471.0,873.0,617.0,873.0,873.0,1235.0,873.0,617.0,873.0,617.0,873.0,873.0,873.0,1747.0,617.0,617.0,1235.0,873.0,1235.0,873.0,617.0,873.0,1235.0,1235.0,1235.0,617.0,1235.0,1747.0,873.0,617.0,436.0,2471.0,1020.0,0.7939,452.9054,205123.2653
