letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
C,1747.0,1747.0,873.0,1235.0,3495.0,1747.0,1235.0,1747.0,1235.0,1747.0,2471.0,2471.0,1235.0,873.0,873.0,873.0,617.0,1747.0,2471.0,1235.0,2471.0,1235.0,1235.0,1747.0,1235.0,2471.0,1235.0,1747.0,1747.0,3495.0,617.0,1747.0,2471.0,2471.0,3495.0,1235.0,873.0,1747.0,3495.0,1235.0,2471.0,2471.0,1747.0,617.0,873.0,1747.0,1747.0,617.0,2471.0,1747.0,617.0,3495.0,1723.0,2.3114,782.6058,612471.7976
F,873.0,2471.0,2471.0,1235.0,1747.0,1747.0,2471.0,617.0,1747.0,1235.0,1235.0,1235.0,617.0,617.0,617.0,3495.0,617.0,1235.0,1747.0,1235.0,1235.0,1747.0,1747.0,617.0,2471.0,873.0,1747.0,1747.0,1235.0,1747.0,873.0,1747.0,1235.0,2471.0,1235.0,873.0,1747.0,1747.0,1747.0,1235.0,1747.0,1235.0,1235.0,873.0,873.0,2471.0,1747.0,3495.0,1235.0,873.0,617.0,3495.0,1502.0,2.0149,684.3008,468267.5608
B,2471.0,1235.0,1235.0,1235.0,1747.0,1747.0,873.0,3495.0,1235.0,873.0,2471.0,1235.0,1235.0,1235.0,1235.0,1747.0,1235.0,1235.0,873.0,873.0,1747.0,2471.0,1235.0,873.0,1235.0,873.0,617.0,1747.0,1747.0,873.0,2471.0,1747.0,873.0,1235.0,873.0,873.0,1235.0,2471.0,1747.0,1235.0,1747.0,617.0,873.0,1235.0,873.0,1747.0,1235.0,1235.0,1235.0,1747.0,617.0,3495.0,1404.0,1.8835,580.7061,337219.5657
G,436.0,1747.0,1747.0,1235.0,873.0,873.0,873.0,1235.0,1235.0,617.0,1235.0,1747.0,1235.0,1235.0,873.0,873.0,873.0,1235.0,617.0,1235.0,873.0,873.0,1747.0,1747.0,1235.0,436.0,617.0,1747.0,1235.0,1747.0,873.0,1235.0,873.0,1235.0,617.0,617.0,2471.0,1235.0,1747.0,1235.0,873.0,1235.0,873.0,1235.0,873.0,873.0,1235.0,1747.0,617.0,2471.0,436.0,2471.0,1169.0,1.5682,465.1232,216339.618
P,873.0,873.0,873.0,1747.0,873.0,617.0,1235.0,1747.0,873.0,873.0,873.0,1235.0,873.0,617.0,1235.0,873.0,1235.0,617.0,617.0,1235.0,617.0,873.0,2471.0,873.0,617.0,617.0,617.0,1747.0,873.0,1747.0,1235.0,617.0,873.0,1235.0,1235.0,617.0,1235.0,873.0,873.0,617.0,436.0,873.0,1747.0,1747.0,873.0,2471.0,873.0,1747.0,1235.0,617.0,436.0,2471.0,1061.0,1.4233,473.0614,223787.1122
K,617.0,617.0,436.0,617.0,617.0,436.0,617.0,873.0,617.0,436.0,436.0,873.0,436.0,436.0,617.0,617.0,873.0,873.0,873.0,1235.0,617.0,873.0,617.0,436.0,436.0,436.0,873.0,617.0,873.0,436.0,436.0,1235.0,1235.0,1235.0,436.0,617.0,873.0,873.0,436.0,1235.0,1235.0,308.0,873.0,436.0,617.0,617.0,617.0,873.0,617.0,436.0,308.0,1235.0,692.0,0.9283,262.7454,69035.1282
V,153.0,308.0,308.0,217.0,153.0,217.0,436.0,153.0,217.0,217.0,436.0,308.0,436.0,308.0,217.0,436.0,153.0,308.0,308.0,217.0,308.0,617.0,308.0,308.0,308.0,217.0,436.0,108.0,308.0,217.0,436.0,153.0,308.0,153.0,217.0,308.0,308.0,436.0,308.0,217.0,153.0,308.0,153.0,436.0,436.0,308.0,617.0,153.0,308.0,436.0,108.0,617.0,295.0,0.3957,118.362,14009.5514
Q,76.0,153.0,153.0,76.0,37.0,108.0,108.0,76.0,76.0,153.0,108.0,37.0,108.0,108.0,153.0,108.0,108.0,153.0,153.0,108.0,108.0,153.0,108.0,108.0,108.0,108.0,76.0,53.0,108.0,108.0,217.0,37.0,76.0,217.0,108.0,76.0,108.0,108.0,76.0,108.0,153.0,76.0,153.0,76.0,108.0,108.0,153.0,108.0,153.0,217.0,37.0,217.0,112.0,0.1502,41.7013,1738.9976
X,76.0,76.0,153.0,108.0,108.0,76.0,108.0,53.0,108.0,76.0,76.0,76.0,153.0,76.0,108.0,153.0,76.0,53.0,108.0,108.0,53.0,108.0,37.0,153.0,53.0,76.0,53.0,76.0,108.0,53.0,108.0,76.0,108.0,108.0,108.0,76.0,76.0,108.0,76.0,153.0,76.0,153.0,108.0,108.0,53.0,153.0,53.0,108.0,217.0,53.0,37.0,217.0,95.0,0.1274,36.6852,1345.8024
Z,26.0,12.0,18.0,18.0,12.0,18.0,26.0,12.0,12.0,8.0,18.0,37.0,26.0,18.0,12.0,37.0,26.0,37.0,26.0,37.0,18.0,18.0,18.0,26.0,18.0,18.0,37.0,26.0,26.0,26.0,26.0,18.0,26.0,26.0,18.0,18.0,18.0,18.0,37.0,26.0,37.0,26.0,26.0,26.0,26.0,26.0,12.0,12.0,26.0,12.0,8.0,37.0,22.0,0.0295,7.9545,63.2739
