letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
G,3495.0,2471.0,9887.0,4943.0,6991.0,1747.0,4943.0,6991.0,3495.0,3495.0,9887.0,4943.0,6991.0,2471.0,2471.0,3495.0,1747.0,2471.0,3495.0,4943.0,1747.0,2471.0,4943.0,4943.0,9887.0,3495.0,4943.0,1747.0,9887.0,3495.0,6991.0,6991.0,6991.0,1747.0,2471.0,2471.0,2471.0,1747.0,3495.0,2471.0,4943.0,3495.0,4943.0,4943.0,2471.0,2471.0,1747.0,3495.0,3495.0,4943.0,1747.0,9887.0,4274.0,3.566,2313.9904,5354551.5167
C,1747.0,3495.0,3495.0,1747.0,3495.0,2471.0,6991.0,3495.0,2471.0,2471.0,4943.0,2471.0,4943.0,2471.0,4943.0,3495.0,3495.0,2471.0,2471.0,6991.0,2471.0,4943.0,2471.0,4943.0,3495.0,1747.0,2471.0,4943.0,3495.0,3495.0,2471.0,4943.0,3495.0,2471.0,2471.0,4943.0,4943.0,6991.0,4943.0,3495.0,6991.0,3495.0,3495.0,3495.0,6991.0,4943.0,2471.0,3495.0,1235.0,3495.0,1235.0,6991.0,3726.0,3.1088,1501.371,2254114.8473
M,4943.0,3495.0,3495.0,3495.0,2471.0,2471.0,4943.0,3495.0,2471.0,3495.0,3495.0,2471.0,4943.0,4943.0,3495.0,3495.0,4943.0,4943.0,3495.0,3495.0,3495.0,3495.0,1747.0,6991.0,2471.0,2471.0,3495.0,3495.0,4943.0,4943.0,2471.0,2471.0,3495.0,2471.0,3495.0,2471.0,3495.0,4943.0,3495.0,3495.0,3495.0,4943.0,3495.0,3495.0,4943.0,3495.0,4943.0,3495.0,3495.0,4943.0,1747.0,6991.0,3701.0,3.0879,1019.0575,1038478.1127
O,1747.0,4943.0,1235.0,4943.0,3495.0,2471.0,3495.0,3495.0,4943.0,1235.0,3495.0,3495.0,3495.0,2471.0,3495.0,2471.0,2471.0,2471.0,6991.0,2471.0,1747.0,3495.0,1747.0,3495.0,2471.0,6991.0,3495.0,2471.0,1747.0,2471.0,1747.0,1747.0,2471.0,2471.0,2471.0,2471.0,4943.0,3495.0,2471.0,4943.0,4943.0,1747.0,3495.0,2471.0,3495.0,3495.0,2471.0,3495.0,2471.0,2471.0,1235.0,6991.0,3104.0,2.5898,1276.8832,1630430.831
B,1235.0,2471.0,1235.0,2471.0,1747.0,3495.0,2471.0,1747.0,1747.0,3495.0,4943.0,1747.0,4943.0,1747.0,3495.0,3495.0,1235.0,1747.0,4943.0,2471.0,4943.0,3495.0,2471.0,2471.0,3495.0,2471.0,2471.0,1747.0,1747.0,1747.0,2471.0,3495.0,2471.0,1747.0,2471.0,3495.0,3495.0,3495.0,1747.0,2471.0,2471.0,2471.0,3495.0,4943.0,2471.0,1747.0,6991.0,3495.0,2471.0,2471.0,1235.0,6991.0,2806.0,2.3412,1185.0638,1404376.1698
W,1747.0,1747.0,2471.0,873.0,3495.0,3495.0,1747.0,1747.0,1747.0,1235.0,1747.0,1747.0,1235.0,2471.0,1747.0,2471.0,1235.0,4943.0,2471.0,2471.0,3495.0,2471.0,2471.0,1747.0,1235.0,3495.0,2471.0,3495.0,1747.0,1747.0,1235.0,2471.0,2471.0,1235.0,2471.0,3495.0,3495.0,1235.0,1235.0,1747.0,617.0,3495.0,2471.0,2471.0,2471.0,1235.0,2471.0,3495.0,1747.0,2471.0,617.0,4943.0,2225.0,1.8564,893.0187,797482.449
F,1235.0,1747.0,2471.0,1747.0,1235.0,3495.0,2471.0,873.0,1235.0,2471.0,617.0,3495.0,2471.0,1235.0,1747.0,1235.0,873.0,1235.0,1747.0,2471.0,873.0,1747.0,1235.0,1235.0,873.0,1747.0,1235.0,1235.0,617.0,3495.0,1747.0,2471.0,1235.0,1747.0,1747.0,873.0,1747.0,873.0,873.0,1747.0,2471.0,1747.0,3495.0,1747.0,2471.0,2471.0,1747.0,1747.0,1747.0,1235.0,617.0,3495.0,1726.0,1.4401,755.4657,570728.4914
K,2471.0,873.0,1747.0,1747.0,1235.0,1235.0,873.0,1747.0,1235.0,1747.0,2471.0,1747.0,873.0,873.0,617.0,1235.0,2471.0,873.0,873.0,1747.0,1747.0,1235.0,1747.0,1235.0,2471.0,873.0,1747.0,1747.0,1747.0,1747.0,2471.0,1747.0,3495.0,2471.0,2471.0,873.0,2471.0,1747.0,1747.0,1747.0,1235.0,1747.0,1747.0,617.0,873.0,1747.0,1747.0,873.0,1235.0,1235.0,617.0,3495.0,1585.0,1.3225,614.4338,377528.8882
Z,1747.0,1235.0,873.0,1235.0,873.0,1235.0,873.0,873.0,1235.0,617.0,1747.0,873.0,3495.0,1747.0,1747.0,1747.0,1235.0,1235.0,1747.0,1747.0,1235.0,1235.0,1747.0,1747.0,1235.0,1747.0,1747.0,1235.0,873.0,1747.0,873.0,1235.0,1235.0,1235.0,436.0,873.0,1747.0,1235.0,1747.0,1235.0,873.0,3495.0,617.0,873.0,1747.0,873.0,1235.0,1235.0,1235.0,1747.0,436.0,3495.0,1368.0,1.1414,577.7645,333811.7653
V,873.0,436.0,617.0,1747.0,1235.0,1235.0,873.0,1235.0,873.0,873.0,617.0,617.0,873.0,1747.0,873.0,873.0,1235.0,1235.0,873.0,873.0,1747.0,1235.0,617.0,617.0,1235.0,1235.0,1235.0,1747.0,617.0,2471.0,873.0,1747.0,1235.0,873.0,873.0,873.0,1235.0,617.0,873.0,617.0,617.0,617.0,436.0,873.0,2471.0,873.0,2471.0,617.0,436.0,2471.0,436.0,2471.0,1085.0,0.9053,544.2589,296217.7392
Ü,1235.0,873.0,617.0,617.0,436.0,617.0,436.0,436.0,1235.0,617.0,617.0,617.0,873.0,1747.0,873.0,873.0,1235.0,873.0,617.0,873.0,436.0,873.0,436.0,873.0,436.0,436.0,873.0,308.0,1235.0,308.0,617.0,1235.0,1747.0,1235.0,617.0,1235.0,617.0,873.0,617.0,873.0,873.0,873.0,617.0,873.0,436.0,436.0,873.0,1235.0,873.0,873.0,308.0,1747.0,803.0,0.67,334.2969,111754.3955
Ö,436.0,436.0,436.0,436.0,873.0,617.0,436.0,617.0,617.0,308.0,436.0,873.0,436.0,308.0,873.0,217.0,308.0,617.0,873.0,873.0,617.0,617.0,617.0,617.0,1235.0,617.0,617.0,1235.0,873.0,1235.0,436.0,436.0,617.0,436.0,617.0,873.0,436.0,436.0,617.0,436.0,436.0,617.0,873.0,1235.0,1235.0,617.0,873.0,617.0,1235.0,308.0,217.0,1235.0,653.0,0.5448,278.9955,77838.5045
Ä,436.0,617.0,308.0,617.0,873.0,873.0,436.0,617.0,436.0,436.0,617.0,617.0,617.0,436.0,617.0,617.0,436.0,617.0,308.0,1235.0,617.0,617.0,308.0,617.0,617.0,308.0,1235.0,617.0,617.0,436.0,1235.0,617.0,617.0,1235.0,617.0,436.0,617.0,617.0,617.0,617.0,1235.0,873.0,617.0,617.0,1235.0,436.0,436.0,617.0,617.0,308.0,308.0,1235.0,639.0,0.5332,258.2529,66694.5751
Y,617.0,308.0,436.0,217.0,436.0,617.0,617.0,436.0,873.0,308.0,308.0,308.0,1235.0,617.0,436.0,873.0,617.0,617.0,436.0,436.0,436.0,617.0,617.0,617.0,436.0,873.0,873.0,436.0,873.0,873.0,617.0,1235.0,436.0,436.0,436.0,436.0,436.0,617.0,436.0,436.0,873.0,436.0,308.0,308.0,308.0,436.0,436.0,1235.0,1235.0,153.0,153.0,1235.0,572.0,0.4773,269.3755,72563.1412
P,308.0,873.0,308.0,436.0,617.0,217.0,308.0,617.0,436.0,308.0,617.0,436.0,617.0,436.0,873.0,436.0,436.0,308.0,873.0,436.0,617.0,436.0,617.0,308.0,217.0,617.0,617.0,873.0,436.0,308.0,873.0,617.0,873.0,217.0,308.0,308.0,308.0,308.0,436.0,436.0,617.0,436.0,617.0,617.0,308.0,617.0,436.0,617.0,308.0,308.0,217.0,873.0,490.0,0.4088,193.3153,37370.8167
J,308.0,76.0,217.0,217.0,153.0,153.0,153.0,153.0,153.0,108.0,108.0,217.0,153.0,108.0,153.0,153.0,153.0,153.0,153.0,308.0,217.0,153.0,153.0,153.0,108.0,153.0,217.0,217.0,217.0,153.0,308.0,153.0,217.0,217.0,308.0,308.0,76.0,153.0,153.0,217.0,308.0,153.0,217.0,153.0,153.0,108.0,217.0,217.0,153.0,217.0,76.0,308.0,181.0,0.151,60.8781,3706.1392
X,37.0,18.0,18.0,18.0,26.0,76.0,26.0,37.0,18.0,37.0,37.0,18.0,26.0,26.0,37.0,18.0,37.0,37.0,18.0,26.0,26.0,26.0,26.0,26.0,26.0,18.0,26.0,26.0,37.0,26.0,26.0,37.0,37.0,37.0,18.0,12.0,26.0,18.0,26.0,18.0,37.0,18.0,18.0,37.0,37.0,18.0,37.0,18.0,18.0,18.0,12.0,76.0,27.0,0.0225,10.6085,112.5408
Q,5.0,12.0,5.0,3.0,5.0,3.0,12.0,5.0,8.0,8.0,8.0,5.0,12.0,5.0,3.0,8.0,5.0,5.0,3.0,8.0,3.0,5.0,5.0,3.0,3.0,8.0,8.0,5.0,5.0,5.0,5.0,8.0,8.0,5.0,5.0,8.0,3.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,12.0,2.0,12.0,5.0,0.0042,2.5173,6.3367
