letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
G,4943.0,4943.0,4943.0,6991.0,6991.0,2471.0,6991.0,3495.0,4943.0,4943.0,3495.0,6991.0,6991.0,6991.0,6991.0,2471.0,6991.0,4943.0,2471.0,6991.0,6991.0,3495.0,6991.0,4943.0,3495.0,9887.0,13983.0,6991.0,9887.0,6991.0,1747.0,13983.0,3495.0,9887.0,4943.0,4943.0,3495.0,6991.0,4943.0,6991.0,4943.0,6991.0,4943.0,4943.0,6991.0,9887.0,6991.0,4943.0,3495.0,2471.0,1747.0,13983.0,5973.0,3.564,2606.9088,6795973.3878
C,9887.0,6991.0,9887.0,4943.0,6991.0,4943.0,6991.0,6991.0,4943.0,3495.0,3495.0,3495.0,4943.0,6991.0,4943.0,3495.0,3495.0,2471.0,9887.0,4943.0,4943.0,4943.0,9887.0,6991.0,6991.0,6991.0,4943.0,3495.0,2471.0,4943.0,4943.0,3495.0,4943.0,3495.0,6991.0,3495.0,2471.0,3495.0,3495.0,6991.0,4943.0,6991.0,9887.0,2471.0,2471.0,6991.0,4943.0,4943.0,3495.0,3495.0,2471.0,9887.0,5305.0,3.1654,2137.1233,4567296.1045
M,3495.0,3495.0,6991.0,9887.0,6991.0,4943.0,6991.0,4943.0,4943.0,6991.0,6991.0,3495.0,3495.0,3495.0,3495.0,9887.0,3495.0,3495.0,9887.0,3495.0,6991.0,4943.0,3495.0,3495.0,4943.0,4943.0,3495.0,3495.0,4943.0,6991.0,3495.0,4943.0,4943.0,1747.0,6991.0,3495.0,4943.0,6991.0,3495.0,6991.0,4943.0,2471.0,4943.0,3495.0,4943.0,3495.0,2471.0,6991.0,6991.0,4943.0,1747.0,9887.0,5047.0,3.0114,1934.0983,3740736.32
O,4943.0,2471.0,6991.0,4943.0,3495.0,3495.0,4943.0,3495.0,4943.0,1747.0,3495.0,3495.0,3495.0,4943.0,4943.0,9887.0,6991.0,3495.0,1747.0,3495.0,6991.0,3495.0,3495.0,3495.0,3495.0,2471.0,4943.0,6991.0,2471.0,3495.0,3495.0,3495.0,4943.0,3495.0,2471.0,3495.0,6991.0,3495.0,4943.0,4943.0,3495.0,6991.0,3495.0,4943.0,4943.0,3495.0,3495.0,2471.0,4943.0,3495.0,1747.0,9887.0,4246.0,2.5335,1594.3887,2542075.1935
W,2471.0,3495.0,4943.0,2471.0,6991.0,2471.0,6991.0,2471.0,4943.0,2471.0,2471.0,2471.0,4943.0,4943.0,3495.0,1747.0,3495.0,3495.0,4943.0,2471.0,4943.0,3495.0,2471.0,2471.0,3495.0,3495.0,1235.0,4943.0,3495.0,4943.0,4943.0,1235.0,3495.0,2471.0,3495.0,2471.0,3495.0,3495.0,2471.0,2471.0,2471.0,2471.0,2471.0,3495.0,2471.0,2471.0,4943.0,1747.0,2471.0,1747.0,1235.0,6991.0,3319.0,1.9804,1311.0624,1718884.578
B,1747.0,3495.0,4943.0,3495.0,3495.0,873.0,1747.0,1747.0,3495.0,3495.0,1747.0,1747.0,3495.0,4943.0,3495.0,4943.0,2471.0,4943.0,2471.0,2471.0,1747.0,1747.0,1235.0,4943.0,3495.0,6991.0,2471.0,3495.0,4943.0,3495.0,3495.0,1747.0,1235.0,2471.0,1747.0,1747.0,4943.0,2471.0,3495.0,2471.0,2471.0,2471.0,2471.0,1747.0,2471.0,4943.0,3495.0,3495.0,4943.0,873.0,873.0,6991.0,3020.0,1.802,1347.2712,1815139.5984
F,1747.0,1747.0,3495.0,2471.0,3495.0,1235.0,2471.0,1235.0,873.0,3495.0,1747.0,2471.0,1235.0,873.0,2471.0,1747.0,3495.0,3495.0,1747.0,1235.0,1747.0,4943.0,873.0,1747.0,1747.0,1747.0,3495.0,1235.0,2471.0,3495.0,1747.0,1747.0,3495.0,1747.0,1235.0,1747.0,2471.0,1235.0,1235.0,873.0,2471.0,1747.0,1235.0,2471.0,3495.0,1747.0,3495.0,1747.0,1235.0,3495.0,873.0,4943.0,2139.0,1.2763,969.0318,939022.6939
K,2471.0,2471.0,1747.0,873.0,1747.0,1235.0,1747.0,1747.0,1747.0,3495.0,3495.0,1235.0,873.0,3495.0,873.0,1747.0,2471.0,1747.0,1235.0,2471.0,2471.0,1747.0,1747.0,2471.0,1747.0,1747.0,1747.0,1235.0,1235.0,2471.0,1747.0,2471.0,873.0,1235.0,1747.0,2471.0,1747.0,1747.0,3495.0,1235.0,1235.0,1747.0,2471.0,1235.0,2471.0,1747.0,873.0,2471.0,1747.0,1747.0,873.0,3495.0,1881.0,1.1224,696.8218,485560.5698
Z,2471.0,1235.0,1235.0,873.0,873.0,1747.0,1235.0,3495.0,1747.0,1235.0,1747.0,873.0,1747.0,2471.0,1747.0,1235.0,1747.0,617.0,1747.0,1747.0,1747.0,873.0,3495.0,873.0,1235.0,1747.0,3495.0,1235.0,2471.0,1747.0,617.0,2471.0,1235.0,1747.0,1235.0,1747.0,1747.0,1747.0,2471.0,2471.0,1235.0,1235.0,1747.0,1235.0,1747.0,1235.0,2471.0,873.0,1747.0,1235.0,617.0,3495.0,1659.0,0.9899,689.0192,474747.4286
V,1747.0,2471.0,1235.0,873.0,617.0,873.0,873.0,1747.0,1235.0,873.0,873.0,873.0,1235.0,1235.0,1235.0,1235.0,873.0,1235.0,873.0,436.0,1235.0,617.0,873.0,873.0,1235.0,1747.0,617.0,1235.0,873.0,1235.0,1747.0,1235.0,1747.0,1235.0,1235.0,1235.0,873.0,1235.0,873.0,873.0,1747.0,1747.0,617.0,1235.0,1747.0,873.0,873.0,3495.0,617.0,1235.0,436.0,3495.0,1193.0,0.7118,520.7901,271222.3384
P,873.0,873.0,873.0,436.0,873.0,873.0,873.0,436.0,1235.0,873.0,873.0,873.0,436.0,873.0,436.0,617.0,873.0,1235.0,873.0,873.0,873.0,873.0,436.0,873.0,873.0,873.0,873.0,1235.0,436.0,873.0,436.0,873.0,617.0,617.0,617.0,617.0,617.0,1235.0,873.0,873.0,617.0,1235.0,436.0,873.0,873.0,873.0,873.0,617.0,436.0,1235.0,436.0,1235.0,796.0,0.475,236.432,55900.069
Y,1235.0,308.0,873.0,873.0,436.0,436.0,617.0,217.0,436.0,436.0,873.0,436.0,873.0,617.0,308.0,436.0,617.0,436.0,1235.0,308.0,873.0,617.0,436.0,617.0,308.0,617.0,436.0,436.0,617.0,436.0,617.0,436.0,436.0,617.0,873.0,617.0,617.0,308.0,436.0,436.0,873.0,617.0,436.0,436.0,308.0,1235.0,308.0,436.0,873.0,436.0,217.0,1235.0,575.0,0.3431,248.7801,61891.551
J,217.0,308.0,308.0,308.0,108.0,76.0,153.0,436.0,217.0,217.0,153.0,217.0,217.0,108.0,153.0,308.0,217.0,217.0,108.0,76.0,617.0,217.0,217.0,617.0,153.0,153.0,217.0,153.0,217.0,153.0,108.0,153.0,153.0,153.0,217.0,308.0,153.0,217.0,308.0,308.0,617.0,153.0,217.0,153.0,153.0,217.0,308.0,108.0,153.0,217.0,76.0,617.0,224.0,0.1337,123.9012,15351.5102
X,18.0,12.0,8.0,26.0,12.0,12.0,18.0,26.0,18.0,18.0,37.0,26.0,18.0,18.0,26.0,8.0,12.0,18.0,18.0,26.0,26.0,18.0,18.0,18.0,12.0,18.0,18.0,12.0,12.0,8.0,26.0,12.0,18.0,12.0,18.0,18.0,8.0,18.0,18.0,12.0,26.0,18.0,26.0,18.0,12.0,12.0,18.0,26.0,18.0,18.0,8.0,37.0,17.0,0.0101,6.1106,37.3392
Q,12.0,8.0,12.0,12.0,12.0,8.0,8.0,18.0,8.0,5.0,8.0,18.0,8.0,12.0,12.0,8.0,8.0,8.0,12.0,12.0,12.0,26.0,12.0,8.0,8.0,8.0,8.0,18.0,18.0,12.0,5.0,18.0,12.0,8.0,8.0,12.0,12.0,12.0,8.0,8.0,12.0,5.0,8.0,12.0,12.0,8.0,8.0,12.0,12.0,8.0,5.0,26.0,10.0,0.006,4.0015,16.0118
