letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
V,873.0,2471.0,873.0,1747.0,1747.0,1235.0,873.0,2471.0,1747.0,1747.0,1235.0,1747.0,1235.0,3495.0,1235.0,3495.0,1747.0,3495.0,2471.0,2471.0,1747.0,1235.0,2471.0,2471.0,1235.0,2471.0,1747.0,2471.0,2471.0,1235.0,1235.0,2471.0,873.0,2471.0,1747.0,2471.0,1747.0,873.0,3495.0,1235.0,1235.0,1747.0,3495.0,2471.0,1747.0,2471.0,1235.0,4943.0,1747.0,1747.0,873.0,4943.0,1988.0,1.8568,864.4884,747340.1224
H,1235.0,3495.0,1235.0,1235.0,1235.0,1747.0,1747.0,1235.0,1747.0,873.0,1747.0,2471.0,1747.0,1235.0,1747.0,1747.0,1747.0,1235.0,1235.0,1747.0,1235.0,1235.0,1235.0,2471.0,1235.0,1747.0,1747.0,1747.0,2471.0,1235.0,2471.0,1235.0,1235.0,1747.0,1747.0,2471.0,1235.0,2471.0,617.0,2471.0,1235.0,1235.0,1235.0,3495.0,1235.0,1747.0,1235.0,2471.0,2471.0,617.0,617.0,3495.0,1669.0,1.5588,628.4275,394921.1118
B,873.0,1235.0,1747.0,873.0,1747.0,873.0,1235.0,1747.0,1747.0,617.0,617.0,1747.0,873.0,617.0,1747.0,617.0,1235.0,1747.0,1235.0,617.0,1235.0,1235.0,1235.0,1235.0,873.0,1747.0,1747.0,1235.0,873.0,1235.0,1235.0,873.0,873.0,1747.0,1747.0,873.0,1747.0,3495.0,873.0,1235.0,1235.0,1747.0,1235.0,873.0,1747.0,873.0,1235.0,1235.0,1235.0,1747.0,617.0,3495.0,1285.0,1.2002,502.977,252985.8629
G,1235.0,1235.0,1235.0,1235.0,1235.0,617.0,2471.0,1235.0,2471.0,1235.0,1747.0,873.0,2471.0,1235.0,1747.0,1235.0,1747.0,1235.0,873.0,1235.0,1235.0,1747.0,1747.0,617.0,1235.0,1235.0,1235.0,1747.0,873.0,1235.0,1747.0,617.0,2471.0,617.0,873.0,873.0,1235.0,1235.0,873.0,617.0,1235.0,1235.0,617.0,1747.0,873.0,436.0,1235.0,873.0,1747.0,617.0,436.0,2471.0,1265.0,1.1815,510.7702,260886.1588
F,873.0,1747.0,1235.0,1235.0,1747.0,1235.0,873.0,873.0,1747.0,1235.0,1747.0,617.0,1235.0,1235.0,1235.0,873.0,873.0,1235.0,873.0,1235.0,1235.0,617.0,1747.0,1235.0,1747.0,1747.0,1235.0,1235.0,873.0,1747.0,873.0,1747.0,873.0,1747.0,873.0,1235.0,873.0,873.0,617.0,617.0,1747.0,1747.0,1235.0,873.0,1747.0,617.0,1235.0,873.0,1235.0,873.0,617.0,1747.0,1197.0,1.118,383.6894,147217.5935
Q,1235.0,436.0,1747.0,1235.0,617.0,873.0,1235.0,617.0,1747.0,1747.0,1235.0,1235.0,873.0,1235.0,873.0,873.0,873.0,1235.0,1747.0,617.0,1235.0,617.0,1235.0,2471.0,1235.0,873.0,873.0,1235.0,436.0,873.0,873.0,2471.0,873.0,873.0,873.0,617.0,617.0,436.0,1747.0,1235.0,1747.0,1747.0,1747.0,873.0,1235.0,1235.0,1747.0,617.0,873.0,1235.0,436.0,2471.0,1140.0,1.0648,482.2165,232532.7465
J,873.0,617.0,617.0,617.0,1747.0,873.0,873.0,617.0,873.0,873.0,617.0,436.0,617.0,617.0,617.0,617.0,1235.0,617.0,873.0,1747.0,873.0,617.0,1747.0,873.0,873.0,1235.0,1747.0,1235.0,1235.0,873.0,1235.0,1235.0,1235.0,873.0,436.0,3495.0,617.0,1235.0,617.0,617.0,873.0,873.0,1747.0,873.0,873.0,617.0,1235.0,1747.0,873.0,617.0,436.0,3495.0,996.0,0.9303,521.1959,271645.218
Y,436.0,873.0,617.0,617.0,308.0,617.0,873.0,617.0,308.0,617.0,873.0,617.0,436.0,617.0,436.0,873.0,873.0,436.0,873.0,617.0,617.0,873.0,617.0,617.0,617.0,873.0,436.0,617.0,436.0,1747.0,617.0,873.0,873.0,617.0,617.0,873.0,1235.0,873.0,617.0,617.0,873.0,873.0,1235.0,436.0,1747.0,873.0,873.0,1235.0,436.0,873.0,308.0,1747.0,745.0,0.6958,301.274,90766.0
X,436.0,217.0,308.0,617.0,617.0,217.0,217.0,436.0,217.0,873.0,308.0,308.0,617.0,308.0,436.0,308.0,436.0,617.0,436.0,308.0,617.0,308.0,308.0,436.0,217.0,217.0,617.0,217.0,308.0,153.0,308.0,308.0,308.0,308.0,436.0,617.0,308.0,617.0,436.0,436.0,436.0,217.0,436.0,617.0,1235.0,308.0,153.0,436.0,873.0,308.0,153.0,1235.0,414.0,0.3867,206.9485,42827.6751
Z,436.0,617.0,308.0,308.0,617.0,617.0,436.0,153.0,308.0,436.0,308.0,153.0,436.0,217.0,217.0,217.0,436.0,217.0,217.0,617.0,308.0,1235.0,217.0,436.0,436.0,217.0,308.0,873.0,436.0,617.0,436.0,617.0,217.0,873.0,436.0,153.0,308.0,217.0,217.0,873.0,308.0,436.0,308.0,308.0,308.0,436.0,308.0,436.0,436.0,436.0,153.0,1235.0,408.0,0.3811,216.0086,46659.718
W,153.0,217.0,308.0,217.0,308.0,108.0,153.0,108.0,308.0,153.0,308.0,308.0,308.0,153.0,217.0,153.0,217.0,217.0,217.0,308.0,308.0,108.0,217.0,153.0,217.0,308.0,217.0,308.0,217.0,217.0,217.0,308.0,308.0,217.0,436.0,436.0,153.0,308.0,436.0,217.0,217.0,436.0,617.0,108.0,108.0,153.0,308.0,153.0,308.0,217.0,108.0,617.0,247.0,0.2307,103.6202,10737.1429
K,153.0,436.0,153.0,308.0,308.0,153.0,108.0,153.0,108.0,153.0,217.0,153.0,108.0,76.0,153.0,308.0,217.0,108.0,308.0,217.0,217.0,217.0,617.0,217.0,153.0,217.0,308.0,217.0,153.0,217.0,108.0,153.0,153.0,108.0,153.0,153.0,108.0,217.0,108.0,217.0,153.0,76.0,217.0,153.0,436.0,153.0,308.0,108.0,153.0,153.0,76.0,617.0,196.0,0.1831,101.4957,10301.3833
