letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
H,2471.0,6991.0,3495.0,1747.0,2471.0,6991.0,2471.0,3495.0,1235.0,1747.0,1747.0,2471.0,2471.0,4943.0,3495.0,2471.0,1747.0,1235.0,3495.0,3495.0,2471.0,2471.0,3495.0,1747.0,1235.0,2471.0,2471.0,3495.0,2471.0,1747.0,1235.0,4943.0,1747.0,1747.0,1747.0,2471.0,1235.0,1235.0,3495.0,2471.0,4943.0,1235.0,1235.0,1747.0,1235.0,3495.0,1235.0,3495.0,1747.0,3495.0,1235.0,6991.0,2618.0,1.6204,1360.3449,1850538.1159
Q,2471.0,1235.0,3495.0,1747.0,2471.0,3495.0,1747.0,3495.0,1235.0,2471.0,3495.0,1747.0,3495.0,1747.0,1747.0,1747.0,3495.0,1747.0,1747.0,1747.0,1235.0,2471.0,3495.0,3495.0,1747.0,1747.0,2471.0,2471.0,3495.0,1747.0,2471.0,2471.0,873.0,3495.0,1235.0,1747.0,2471.0,1747.0,1747.0,1747.0,1235.0,1747.0,2471.0,1235.0,1747.0,2471.0,1235.0,2471.0,1235.0,2471.0,873.0,3495.0,2185.0,1.3524,790.4903,624874.9861
V,3495.0,1747.0,2471.0,2471.0,3495.0,1747.0,2471.0,2471.0,3495.0,1235.0,1235.0,2471.0,2471.0,1747.0,1235.0,3495.0,617.0,3495.0,3495.0,2471.0,1747.0,1747.0,1235.0,2471.0,1235.0,1747.0,1747.0,1235.0,2471.0,1235.0,1747.0,1747.0,1747.0,1747.0,1747.0,873.0,873.0,2471.0,1235.0,1235.0,1747.0,1747.0,873.0,1747.0,1235.0,1747.0,1747.0,3495.0,1235.0,1235.0,617.0,3495.0,1938.0,1.1995,801.8985,643041.1429
B,1235.0,2471.0,1747.0,1747.0,2471.0,1747.0,2471.0,1235.0,2471.0,1235.0,1235.0,1235.0,1747.0,3495.0,873.0,1747.0,3495.0,2471.0,1747.0,1747.0,1235.0,1747.0,1747.0,1747.0,1235.0,1747.0,873.0,3495.0,3495.0,1235.0,2471.0,2471.0,1747.0,1747.0,1747.0,6991.0,1747.0,873.0,1235.0,1235.0,2471.0,1235.0,2471.0,1747.0,1747.0,873.0,617.0,1747.0,1747.0,1747.0,617.0,6991.0,1916.0,1.1859,1012.2934,1024738.0261
Y,3495.0,1747.0,1235.0,1235.0,1235.0,3495.0,2471.0,2471.0,2471.0,1747.0,1235.0,1747.0,2471.0,2471.0,1235.0,1235.0,1747.0,2471.0,1747.0,1747.0,1747.0,873.0,2471.0,873.0,1747.0,1747.0,1235.0,3495.0,873.0,3495.0,1747.0,2471.0,1747.0,1747.0,4943.0,873.0,1747.0,1747.0,1747.0,1235.0,2471.0,2471.0,1747.0,1235.0,1747.0,1235.0,873.0,1747.0,2471.0,617.0,617.0,4943.0,1897.0,1.1741,842.5601,709907.5004
G,873.0,1747.0,1747.0,1747.0,1747.0,1747.0,1747.0,2471.0,2471.0,873.0,1747.0,1235.0,1747.0,1747.0,2471.0,1235.0,2471.0,2471.0,1235.0,1747.0,1235.0,873.0,1747.0,2471.0,1235.0,2471.0,1235.0,873.0,1235.0,1747.0,2471.0,1235.0,2471.0,2471.0,1747.0,1235.0,1747.0,1747.0,1747.0,873.0,1747.0,1747.0,1747.0,1235.0,1747.0,1235.0,1235.0,2471.0,2471.0,873.0,873.0,2471.0,1693.0,1.0479,532.0982,283128.4898
F,617.0,617.0,873.0,1235.0,873.0,617.0,617.0,308.0,873.0,1235.0,873.0,617.0,1235.0,873.0,1747.0,873.0,617.0,1747.0,873.0,3495.0,873.0,1235.0,1235.0,1235.0,1747.0,1235.0,1235.0,1747.0,873.0,1235.0,1235.0,873.0,1235.0,617.0,617.0,873.0,1235.0,873.0,873.0,873.0,873.0,873.0,617.0,1235.0,873.0,1235.0,617.0,308.0,1235.0,873.0,308.0,3495.0,1030.0,0.6375,493.9407,243977.4433
Z,1235.0,873.0,436.0,436.0,308.0,436.0,308.0,617.0,873.0,617.0,308.0,436.0,617.0,308.0,436.0,1747.0,873.0,617.0,1235.0,617.0,436.0,436.0,436.0,617.0,617.0,308.0,873.0,617.0,436.0,617.0,308.0,617.0,436.0,436.0,1235.0,617.0,436.0,436.0,308.0,617.0,617.0,617.0,617.0,308.0,873.0,873.0,873.0,873.0,617.0,617.0,308.0,1747.0,621.0,0.3844,290.5254,84404.98
J,617.0,436.0,436.0,617.0,436.0,436.0,436.0,436.0,873.0,436.0,617.0,617.0,308.0,436.0,436.0,617.0,873.0,108.0,308.0,617.0,873.0,873.0,617.0,436.0,617.0,617.0,308.0,436.0,617.0,617.0,617.0,436.0,873.0,617.0,436.0,217.0,436.0,617.0,617.0,617.0,617.0,308.0,436.0,873.0,873.0,873.0,153.0,308.0,617.0,436.0,108.0,873.0,541.0,0.3348,195.6982,38297.7731
X,153.0,217.0,217.0,108.0,217.0,436.0,217.0,308.0,436.0,217.0,217.0,217.0,308.0,308.0,153.0,308.0,153.0,308.0,153.0,308.0,217.0,153.0,153.0,153.0,436.0,436.0,217.0,108.0,436.0,217.0,308.0,217.0,217.0,217.0,108.0,217.0,308.0,153.0,217.0,153.0,217.0,436.0,153.0,308.0,217.0,436.0,617.0,436.0,308.0,217.0,108.0,617.0,258.0,0.1597,112.0605,12557.5612
K,5.0,8.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,8.0,5.0,5.0,5.0,5.0,8.0,5.0,5.0,8.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,8.0,5.0,3.0,3.0,5.0,8.0,8.0,5.0,5.0,5.0,8.0,8.0,5.0,8.0,8.0,8.0,5.0,5.0,12.0,3.0,12.0,5.0,0.0031,1.8867,3.5596
W,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,8.0,3.0,3.0,3.0,3.0,8.0,5.0,3.0,3.0,3.0,8.0,3.0,3.0,3.0,3.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,5.0,5.0,8.0,8.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,8.0,5.0,5.0,5.0,3.0,5.0,3.0,8.0,4.0,0.0025,1.7173,2.949
