letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
M,2471.0,2471.0,873.0,1235.0,2471.0,4943.0,2471.0,2471.0,3495.0,1235.0,4943.0,1747.0,1747.0,2471.0,1747.0,3495.0,1235.0,1747.0,2471.0,2471.0,1747.0,1747.0,2471.0,2471.0,2471.0,2471.0,2471.0,1747.0,3495.0,2471.0,2471.0,1747.0,2471.0,2471.0,4943.0,3495.0,4943.0,1747.0,1747.0,1747.0,3495.0,1747.0,4943.0,1747.0,3495.0,1235.0,1747.0,2471.0,1235.0,1747.0,873.0,4943.0,2468.0,3.1706,1058.4908,1120402.8751
O,1235.0,1235.0,1235.0,1235.0,1235.0,2471.0,1235.0,1235.0,1747.0,2471.0,1747.0,1235.0,1235.0,1235.0,2471.0,1747.0,873.0,1235.0,2471.0,1747.0,1235.0,2471.0,1235.0,617.0,1235.0,1235.0,1747.0,1235.0,3495.0,873.0,4943.0,1747.0,1235.0,1747.0,1235.0,2471.0,1747.0,1235.0,1747.0,1235.0,2471.0,1747.0,1747.0,1747.0,4943.0,1235.0,3495.0,1747.0,2471.0,3495.0,617.0,4943.0,1822.0,2.3407,923.7229,853263.9167
G,1747.0,1747.0,1235.0,1747.0,1235.0,1235.0,1747.0,1235.0,4943.0,2471.0,2471.0,873.0,1235.0,1747.0,1747.0,1747.0,1747.0,1235.0,2471.0,1235.0,1235.0,2471.0,2471.0,1747.0,1235.0,3495.0,1235.0,1747.0,1235.0,873.0,1747.0,873.0,873.0,873.0,1747.0,2471.0,2471.0,2471.0,3495.0,1235.0,1235.0,1747.0,1747.0,1235.0,1235.0,1235.0,2471.0,2471.0,1747.0,873.0,873.0,4943.0,1756.0,2.2559,786.88,619180.0751
W,1747.0,2471.0,1235.0,1235.0,1235.0,1747.0,1235.0,1235.0,3495.0,1747.0,873.0,1747.0,1235.0,3495.0,873.0,1747.0,1235.0,1747.0,1235.0,1235.0,1747.0,873.0,1747.0,1747.0,617.0,1235.0,1747.0,2471.0,2471.0,2471.0,1235.0,1747.0,1747.0,2471.0,2471.0,1747.0,873.0,2471.0,2471.0,1235.0,1747.0,1235.0,1235.0,1235.0,1235.0,1747.0,1235.0,1235.0,2471.0,1235.0,617.0,3495.0,1660.0,2.1326,635.1068,403360.6678
B,3495.0,873.0,1235.0,1747.0,1235.0,1235.0,2471.0,1235.0,3495.0,873.0,873.0,1235.0,1235.0,1747.0,1747.0,2471.0,1747.0,617.0,1747.0,3495.0,1235.0,1747.0,1747.0,1235.0,1747.0,2471.0,1747.0,2471.0,2471.0,1747.0,873.0,1235.0,1747.0,1235.0,1747.0,1747.0,1235.0,1747.0,1747.0,873.0,2471.0,873.0,617.0,1747.0,873.0,1747.0,1235.0,1235.0,1747.0,873.0,617.0,3495.0,1620.0,2.0812,693.7829,481334.6939
F,1747.0,873.0,1235.0,617.0,873.0,617.0,873.0,873.0,617.0,1235.0,3495.0,1235.0,873.0,1235.0,1235.0,873.0,1235.0,1747.0,1747.0,873.0,1235.0,617.0,1235.0,873.0,873.0,1235.0,1235.0,873.0,873.0,1235.0,617.0,1235.0,436.0,873.0,1235.0,873.0,1235.0,1235.0,2471.0,873.0,1747.0,1235.0,617.0,873.0,1747.0,1235.0,1747.0,1235.0,2471.0,1747.0,436.0,3495.0,1202.0,1.5442,550.3441,302878.6159
K,873.0,617.0,873.0,873.0,617.0,1235.0,873.0,873.0,617.0,617.0,873.0,873.0,1235.0,873.0,873.0,873.0,1235.0,873.0,1235.0,1747.0,873.0,873.0,2471.0,308.0,873.0,873.0,873.0,617.0,1747.0,1747.0,873.0,1235.0,436.0,873.0,1747.0,873.0,617.0,1747.0,617.0,617.0,1235.0,1235.0,873.0,873.0,873.0,873.0,617.0,617.0,1235.0,436.0,308.0,2471.0,970.0,1.2461,411.6789,169479.4796
Z,1235.0,873.0,873.0,1747.0,1235.0,1235.0,617.0,1235.0,617.0,617.0,617.0,617.0,436.0,617.0,617.0,617.0,436.0,873.0,873.0,873.0,873.0,617.0,1747.0,873.0,617.0,436.0,1235.0,617.0,1235.0,1747.0,873.0,1235.0,436.0,1235.0,617.0,1235.0,873.0,1747.0,617.0,617.0,617.0,873.0,1235.0,873.0,873.0,873.0,873.0,617.0,873.0,873.0,436.0,1747.0,898.0,1.1536,354.16,125429.3127
P,617.0,617.0,617.0,873.0,617.0,873.0,436.0,436.0,1747.0,1235.0,436.0,617.0,617.0,436.0,436.0,873.0,617.0,436.0,436.0,873.0,436.0,1747.0,617.0,1235.0,873.0,436.0,308.0,436.0,436.0,873.0,873.0,617.0,436.0,308.0,308.0,617.0,617.0,436.0,308.0,1747.0,436.0,436.0,873.0,436.0,436.0,873.0,308.0,873.0,873.0,617.0,308.0,1747.0,673.0,0.8646,355.4456,126341.5918
V,308.0,308.0,617.0,217.0,873.0,436.0,217.0,217.0,217.0,436.0,1235.0,617.0,436.0,1235.0,873.0,873.0,436.0,873.0,436.0,308.0,436.0,436.0,308.0,308.0,873.0,617.0,217.0,436.0,873.0,217.0,436.0,617.0,436.0,436.0,436.0,308.0,436.0,617.0,308.0,308.0,308.0,873.0,308.0,617.0,873.0,873.0,308.0,873.0,436.0,873.0,217.0,1235.0,531.0,0.6822,270.5682,73207.1384
Y,308.0,308.0,217.0,217.0,108.0,153.0,436.0,153.0,153.0,153.0,76.0,108.0,217.0,108.0,617.0,308.0,217.0,308.0,108.0,308.0,153.0,217.0,308.0,153.0,308.0,153.0,217.0,308.0,217.0,153.0,153.0,108.0,217.0,108.0,108.0,217.0,108.0,153.0,308.0,153.0,108.0,217.0,108.0,308.0,153.0,217.0,153.0,108.0,436.0,108.0,76.0,617.0,206.0,0.2646,105.8253,11199.0045
J,153.0,153.0,153.0,153.0,153.0,153.0,217.0,153.0,108.0,153.0,108.0,153.0,153.0,108.0,217.0,153.0,153.0,76.0,217.0,153.0,217.0,217.0,153.0,108.0,153.0,217.0,217.0,153.0,153.0,108.0,108.0,217.0,108.0,153.0,217.0,217.0,308.0,153.0,153.0,76.0,108.0,217.0,217.0,153.0,153.0,153.0,217.0,217.0,308.0,153.0,76.0,308.0,166.0,0.2133,50.2798,2528.0555
Q,76.0,76.0,76.0,53.0,37.0,76.0,76.0,108.0,76.0,76.0,12.0,53.0,76.0,53.0,53.0,76.0,53.0,76.0,53.0,76.0,53.0,76.0,76.0,76.0,53.0,53.0,53.0,76.0,76.0,53.0,76.0,53.0,18.0,76.0,53.0,108.0,76.0,76.0,37.0,108.0,53.0,53.0,76.0,76.0,108.0,53.0,108.0,76.0,53.0,53.0,12.0,108.0,66.0,0.0848,20.7127,429.0139
X,3.0,8.0,3.0,8.0,5.0,2.0,5.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,3.0,3.0,2.0,5.0,8.0,5.0,8.0,3.0,5.0,2.0,8.0,3.0,3.0,3.0,8.0,5.0,5.0,5.0,3.0,5.0,2.0,3.0,3.0,3.0,5.0,2.0,8.0,4.0,0.0051,1.7637,3.1106
