letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
H,4943.0,3495.0,4943.0,2471.0,4943.0,1747.0,2471.0,3495.0,2471.0,4943.0,1235.0,2471.0,3495.0,4943.0,2471.0,1747.0,3495.0,3495.0,3495.0,3495.0,1747.0,2471.0,1747.0,2471.0,1747.0,3495.0,2471.0,2471.0,3495.0,1747.0,1747.0,3495.0,3495.0,2471.0,1747.0,6991.0,3495.0,1747.0,2471.0,3495.0,3495.0,2471.0,2471.0,2471.0,4943.0,1747.0,1235.0,2471.0,2471.0,2471.0,1235.0,6991.0,2950.0,1.2621,1183.0033,1399496.9078
Q,2471.0,1747.0,3495.0,3495.0,3495.0,2471.0,1747.0,2471.0,1747.0,1747.0,4943.0,3495.0,1747.0,3495.0,2471.0,1747.0,1747.0,2471.0,2471.0,2471.0,4943.0,2471.0,2471.0,3495.0,1747.0,1747.0,2471.0,6991.0,1747.0,4943.0,4943.0,1235.0,3495.0,1235.0,3495.0,2471.0,873.0,1747.0,2471.0,3495.0,4943.0,3495.0,1747.0,2471.0,4943.0,2471.0,4943.0,1747.0,3495.0,2471.0,873.0,6991.0,2863.0,1.2249,1273.5584,1621951.0873
F,2471.0,2471.0,1235.0,3495.0,2471.0,2471.0,3495.0,2471.0,3495.0,2471.0,3495.0,2471.0,1235.0,1235.0,1747.0,3495.0,2471.0,3495.0,3495.0,3495.0,3495.0,1235.0,3495.0,3495.0,1747.0,2471.0,873.0,1235.0,1235.0,6991.0,1235.0,1747.0,1747.0,1747.0,1747.0,1747.0,2471.0,1747.0,3495.0,1747.0,2471.0,1747.0,4943.0,1747.0,1747.0,1235.0,1747.0,1747.0,1235.0,2471.0,873.0,6991.0,2399.0,1.0264,1129.4697,1275701.7616
B,1747.0,617.0,2471.0,1747.0,873.0,1235.0,1235.0,1747.0,873.0,1235.0,1747.0,2471.0,1235.0,1747.0,4943.0,1747.0,1235.0,2471.0,1747.0,6991.0,1747.0,3495.0,1747.0,1235.0,873.0,4943.0,2471.0,1747.0,3495.0,2471.0,1235.0,1235.0,1235.0,1747.0,1747.0,1235.0,6991.0,2471.0,1747.0,1747.0,1235.0,1235.0,2471.0,1747.0,2471.0,2471.0,1747.0,1235.0,1747.0,2471.0,617.0,6991.0,2091.0,0.8946,1338.8601,1792546.2596
G,1747.0,2471.0,1235.0,1747.0,1747.0,3495.0,3495.0,1235.0,2471.0,2471.0,1747.0,2471.0,1747.0,1235.0,1747.0,1235.0,2471.0,873.0,2471.0,2471.0,1235.0,1235.0,1235.0,1747.0,1747.0,1747.0,1747.0,3495.0,1235.0,1235.0,1747.0,2471.0,2471.0,2471.0,3495.0,1747.0,1235.0,1747.0,2471.0,1747.0,3495.0,3495.0,2471.0,1747.0,1747.0,2471.0,3495.0,2471.0,2471.0,1747.0,873.0,3495.0,2089.0,0.8938,739.3725,546671.7535
J,1235.0,1235.0,1747.0,1747.0,1235.0,1235.0,1235.0,617.0,1747.0,873.0,1235.0,873.0,1235.0,1235.0,873.0,1747.0,873.0,873.0,1235.0,2471.0,1747.0,1747.0,1235.0,873.0,1235.0,3495.0,3495.0,1235.0,617.0,1235.0,1747.0,873.0,1235.0,873.0,873.0,873.0,1235.0,1235.0,1235.0,873.0,1235.0,1747.0,873.0,617.0,2471.0,1747.0,1235.0,1747.0,1235.0,873.0,617.0,3495.0,1346.0,0.5759,608.1904,369895.5494
X,436.0,617.0,873.0,617.0,436.0,436.0,617.0,873.0,873.0,873.0,1235.0,873.0,617.0,617.0,873.0,1235.0,617.0,617.0,617.0,1235.0,617.0,617.0,617.0,1235.0,617.0,873.0,617.0,873.0,436.0,617.0,873.0,617.0,617.0,873.0,873.0,436.0,617.0,308.0,617.0,873.0,436.0,436.0,873.0,2471.0,1235.0,873.0,1235.0,617.0,436.0,617.0,308.0,2471.0,764.0,0.3269,347.3511,120652.7873
Z,873.0,873.0,308.0,617.0,873.0,436.0,617.0,617.0,873.0,436.0,873.0,217.0,308.0,617.0,873.0,873.0,436.0,436.0,873.0,1747.0,873.0,436.0,436.0,873.0,436.0,873.0,617.0,308.0,617.0,873.0,617.0,873.0,873.0,436.0,308.0,436.0,873.0,873.0,617.0,873.0,617.0,873.0,873.0,2471.0,873.0,617.0,873.0,873.0,1235.0,873.0,217.0,2471.0,741.0,0.317,368.8158,136025.0714
Y,1235.0,436.0,617.0,873.0,617.0,617.0,617.0,873.0,617.0,217.0,436.0,436.0,617.0,617.0,617.0,617.0,617.0,1235.0,436.0,873.0,617.0,1235.0,308.0,873.0,873.0,217.0,617.0,436.0,217.0,308.0,617.0,436.0,436.0,308.0,308.0,436.0,617.0,1235.0,873.0,308.0,1235.0,617.0,1235.0,873.0,617.0,436.0,1235.0,436.0,873.0,617.0,217.0,1235.0,653.0,0.2794,300.2243,90134.6078
K,153.0,153.0,153.0,617.0,153.0,108.0,108.0,153.0,108.0,153.0,308.0,308.0,308.0,153.0,153.0,217.0,153.0,308.0,217.0,217.0,308.0,153.0,153.0,217.0,308.0,308.0,217.0,217.0,108.0,153.0,153.0,108.0,308.0,217.0,308.0,436.0,217.0,108.0,217.0,153.0,153.0,436.0,153.0,153.0,153.0,217.0,436.0,153.0,153.0,108.0,108.0,617.0,213.0,0.0911,105.2636,11080.4331
W,18.0,18.0,26.0,26.0,18.0,37.0,53.0,53.0,26.0,37.0,26.0,37.0,26.0,37.0,26.0,37.0,37.0,37.0,37.0,37.0,26.0,53.0,26.0,26.0,53.0,37.0,37.0,37.0,76.0,26.0,37.0,18.0,26.0,76.0,26.0,26.0,37.0,26.0,18.0,18.0,53.0,53.0,37.0,53.0,26.0,26.0,18.0,53.0,53.0,37.0,18.0,76.0,35.0,0.015,14.039,197.0943
